,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
700,8,2013-12-01,76.0,55.0,66.0,41.0,54.0,0.0,1.0,0.0,0.0,29.74,1.7,20.0,1.5,2013,12,1, ,-,-
701,8,2013-12-02,81.0,59.0,70.0,77.0,79.0,0.0,5.0,0.0,0.0,29.44,3.7,20.0,3.7,2013,12,2,HZ,-,-
702,8,2013-12-03,84.0,51.0,68.0,49.0,57.0,0.0,3.0,0.0,0.0,29.31,3.6,20.0,3.9,2013,12,3,HZ,-,-
703,8,2013-12-04,79.0,63.0,71.0,77.0,79.0,0.0,6.0,0.0,0.0,29.38,6.7,18.0,6.7,2013,12,4,HZ,-,-
704,8,2013-12-05,73.0,38.0,87.0,77.0,79.0,0.0,22.0,0.0,0.0,29.6,8.5,36.0,11.4,2013,12,5,RA HZ,-,-
705,8,2013-12-06,40.0,34.0,37.0,28.0,33.0,28.0,0.0,0.0,0.0,29.85,12.4,36.0,12.6,2013,12,6,DZ HZ,-,-
706,8,2013-12-07,34.0,32.0,33.0,25.0,30.0,32.0,0.0,0.0,0.0,30.01,8.5,36.0,8.8,2013,12,7,UP HZ,-,-
707,8,2013-12-08,45.0,32.0,39.0,25.0,34.0,26.0,0.0,0.0,0.0,29.79,2.0,34.0,2.4,2013,12,8,UP HZ,-,-
708,8,2013-12-09,45.0,38.0,42.0,11.0,32.0,23.0,0.0,0.0,0.0,29.8,7.2,1.0,7.0,2013,12,9,DZ HZ,-,-
709,8,2013-12-10,46.0,32.0,39.0,8.0,29.0,26.0,0.0,0.0,0.0,30.05,6.5,35.0,7.2,2013,12,10, ,-,-
710,8,2013-12-11,53.0,32.0,43.0,29.0,37.0,22.0,0.0,0.0,0.0,30.04,1.2,1.0,1.2,2013,12,11, ,-,-
711,8,2013-12-12,54.0,36.0,45.0,31.0,38.0,20.0,0.0,0.0,0.0,30.12,2.5,1.0,2.8,2013,12,12,HZ,-,-
712,8,2013-12-13,55.0,41.0,48.0,40.0,45.0,17.0,0.0,0.0,0.0,29.71,0.3,29.0,1.2,2013,12,13,RA HZ,-,-
713,8,2013-12-14,55.0,42.0,49.0,23.0,40.0,16.0,0.0,0.0,0.0,29.72,8.0,34.0,8.3,2013,12,14,DZ HZ,-,-
714,8,2013-12-15,60.0,32.0,46.0,23.0,37.0,19.0,0.0,0.0,0.0,29.97,2.1,34.0,2.8,2013,12,15,HZ,-,-
715,8,2013-12-16,67.0,31.0,49.0,27.0,40.0,16.0,0.0,0.0,0.0,29.91,2.9,20.0,2.9,2013,12,16, ,-,-
716,8,2013-12-17,72.0,35.0,54.0,35.0,44.0,11.0,0.0,0.0,0.0,29.92,1.3,24.0,1.6,2013,12,17,HZ,-,-
717,8,2013-12-18,72.0,37.0,55.0,42.0,49.0,10.0,0.0,0.0,0.0,29.85,3.6,17.0,3.5,2013,12,18,HZ,-,-
718,8,2013-12-19,80.0,57.0,69.0,53.0,60.0,0.0,4.0,0.0,0.0,29.58,11.2,17.0,11.1,2013,12,19, ,-,-
719,8,2013-12-20,79.0,71.0,75.0,29.0,54.0,0.0,10.0,0.0,0.0,29.44,11.1,17.0,11.2,2013,12,20, ,-,-
720,8,2013-12-21,76.0,52.0,64.0,77.0,79.0,1.0,0.0,0.0,0.41,29.31,3.8,18.0,6.5,2013,12,21,RA DZ BR,-,-
721,8,2013-12-22,50.0,41.0,87.0,77.0,79.0,0.0,22.0,0.0,0.0,29.73,6.8,35.0,6.8,2013,12,22, ,-,-
722,8,2013-12-23,55.0,34.0,45.0,26.0,36.0,20.0,0.0,0.0,0.0,30.09,5.0,35.0,5.2,2013,12,23, ,-,-
723,8,2013-12-24,60.0,30.0,45.0,26.0,37.0,20.0,0.0,0.0,0.0,30.08,2.7,16.0,2.9,2013,12,24, ,-,-
724,8,2013-12-25,58.0,41.0,50.0,42.0,46.0,15.0,0.0,0.0,0.01,29.94,1.4,8.0,1.7,2013,12,25,DZ HZ,-,-
725,8,2013-12-26,55.0,43.0,49.0,33.0,42.0,16.0,0.0,0.0,0.0,30.01,3.9,34.0,4.1,2013,12,26,HZ,-,-
726,8,2013-12-27,62.0,45.0,54.0,34.0,45.0,11.0,0.0,0.0,0.0,30.0,1.4,5.0,1.5,2013,12,27, ,-,-
727,8,2013-12-28,64.0,40.0,52.0,29.0,43.0,13.0,0.0,0.0,0.0,29.8,0.9,15.0,1.2,2013,12,28,HZ,-,-
728,8,2013-12-29,67.0,39.0,53.0,38.0,45.0,12.0,0.0,0.0,0.0,29.72,4.2,33.0,5.3,2013,12,29, ,-,-
729,8,2013-12-30,93.0,80.0,87.0,28.0,35.0,0.0,22.0,0.0,0.52,29.56,7.6,36.0,3.6,2013,12,30, ,-,-
730,8,2013-12-31,50.0,38.0,44.0,77.0,79.0,21.0,0.0,0.0,0.0,30.04,2.4,16.0,1.4,2013,12,31, ,-,-
731,8,2014-01-01,65.0,40.0,53.0,42.0,48.0,12.0,0.0,0.0,0.0,29.76,2.5,20.0,2.5,2014,1,1, ,-,-
732,8,2014-01-02,59.0,34.0,47.0,25.0,36.0,18.0,0.0,0.0,0.0,29.98,10.3,35.0,10.4,2014,1,2, ,-,-
733,8,2014-01-03,58.0,26.0,42.0,23.0,35.0,23.0,0.0,0.0,0.0,29.97,3.3,16.0,3.3,2014,1,3, ,-,-
734,8,2014-01-04,74.0,40.0,57.0,46.0,52.0,8.0,0.0,0.0,0.0,29.61,9.1,18.0,9.2,2014,1,4, ,-,-
735,8,2014-01-05,65.0,40.0,53.0,30.0,42.0,12.0,0.0,0.0,0.0,29.7,9.7,34.0,14.8,2014,1,5, ,-,-
736,8,2014-01-06,37.0,24.0,87.0,11.0,25.0,0.0,22.0,0.0,0.0,30.29,6.9,36.0,7.6,2014,1,6, ,-,-
737,8,2014-01-07,48.0,19.0,34.0,11.0,29.0,31.0,0.0,0.0,0.0,30.16,3.7,16.0,3.6,2014,1,7, ,-,-
738,8,2014-01-08,60.0,45.0,53.0,45.0,49.0,12.0,0.0,0.0,0.29,29.83,6.1,13.0,6.4,2014,1,8,RA DZ HZ,-,-
739,8,2014-01-09,65.0,57.0,61.0,77.0,79.0,4.0,0.0,0.0,0.5,29.74,2.1,16.0,1.8,2014,1,9,RA DZ FG+ BR HZ,-,-
740,8,2014-01-10,72.0,62.0,67.0,63.0,64.0,0.0,2.0,0.0,0.21,29.53,7.3,18.0,8.2,2014,1,10,RA DZ BR,-,-
741,8,2014-01-11,72.0,45.0,59.0,46.0,52.0,6.0,0.0,0.0,0.0,29.68,2.2,35.0,3.6,2014,1,11,BR,-,-
742,8,2014-01-12,73.0,38.0,56.0,50.0,53.0,9.0,0.0,0.0,0.0,29.67,5.8,17.0,5.8,2014,1,12,RA,-,-
743,8,2014-01-13,70.0,40.0,55.0,41.0,51.0,10.0,0.0,0.0,0.0,29.65,6.4,33.0,8.3,2014,1,13,RA BR,-,-
744,8,2014-01-14,72.0,33.0,53.0,33.0,45.0,12.0,0.0,0.0,0.0,29.76,2.9,26.0,5.3,2014,1,14, ,-,-
745,8,2014-01-15,62.0,37.0,50.0,28.0,40.0,15.0,0.0,0.0,0.0,29.96,3.9,33.0,6.1,2014,1,15, ,-,-
746,8,2014-01-16,70.0,36.0,53.0,38.0,45.0,12.0,0.0,0.0,0.0,29.76,3.6,23.0,4.5,2014,1,16, ,-,-
747,8,2014-01-17,63.0,38.0,51.0,27.0,41.0,14.0,0.0,0.0,0.0,29.91,3.8,2.0,3.9,2014,1,17, ,-,-
748,8,2014-01-18,71.0,32.0,52.0,39.0,46.0,13.0,0.0,0.0,0.0,29.82,3.5,20.0,3.6,2014,1,18, ,-,-
749,8,2014-01-19,69.0,40.0,55.0,36.0,45.0,10.0,0.0,0.0,0.0,29.85,0.5,31.0,2.5,2014,1,19,BR,-,-
750,8,2014-01-20,79.0,46.0,63.0,50.0,56.0,2.0,0.0,0.0,0.0,29.64,3.9,24.0,6.5,2014,1,20,DZ FG+ FG BR,-,-
751,8,2014-01-21,62.0,37.0,50.0,29.0,42.0,15.0,0.0,0.0,0.0,29.92,8.5,35.0,9.2,2014,1,21, ,-,-
752,8,2014-01-22,68.0,30.0,49.0,35.0,43.0,16.0,0.0,0.0,0.0,29.75,3.6,18.0,3.9,2014,1,22, ,-,-
753,8,2014-01-23,52.0,30.0,41.0,38.0,41.0,24.0,0.0,0.0,0.06,29.95,9.8,2.0,9.5,2014,1,23,RA DZ UP,-,-
754,8,2014-01-24,35.0,28.0,32.0,25.0,29.0,33.0,0.0,0.0,0.0,30.21,5.2,36.0,6.1,2014,1,24,UP,-,-
755,8,2014-01-25,65.0,28.0,47.0,32.0,39.0,18.0,0.0,0.0,0.0,29.82,3.0,22.0,3.2,2014,1,25, ,-,-
756,8,2014-01-26,73.0,41.0,57.0,43.0,50.0,8.0,0.0,0.0,0.0,29.5,6.9,19.0,7.4,2014,1,26, ,-,-
757,8,2014-01-27,58.0,38.0,48.0,30.0,40.0,17.0,0.0,0.0,0.0,29.67,10.3,36.0,10.0,2014,1,27,RA DZ FG+ FG BR,-,-
758,8,2014-01-28,38.0,29.0,34.0,18.0,29.0,31.0,0.0,0.0,0.0,29.98,10.1,36.0,10.4,2014,1,28,UP,-,-
759,8,2014-01-29,47.0,27.0,37.0,17.0,30.0,28.0,0.0,0.0,0.0,30.04,2.6,14.0,3.8,2014,1,29, ,-,-
760,8,2014-01-30,65.0,30.0,48.0,39.0,44.0,17.0,0.0,0.0,0.0,29.72,8.8,17.0,9.5,2014,1,30, ,-,-
761,8,2014-01-31,78.0,56.0,87.0,77.0,79.0,0.0,22.0,0.0,0.0,29.55,2.4,16.0,11.4,2014,1,31, ,-,-
762,8,2014-02-01,75.0,66.0,71.0,66.0,67.0,0.0,6.0,0.0,0.0,29.47,9.7,17.0,9.9,2014,2,1,RA DZ BR,-,-
763,8,2014-02-02,69.0,36.0,53.0,40.0,42.0,12.0,0.0,0.0,0.12,29.67,12.4,35.0,12.2,2014,2,2,RA DZ BR UP HZ,-,-
764,8,2014-02-03,44.0,35.0,40.0,38.0,40.0,25.0,0.0,0.0,0.0,29.78,4.8,2.0,5.9,2014,2,3,DZ BR,-,-
765,8,2014-02-04,57.0,40.0,49.0,45.0,46.0,16.0,0.0,0.0,0.24,29.58,3.1,34.0,3.4,2014,2,4,RA DZ BR,-,-
766,8,2014-02-05,44.0,33.0,39.0,32.0,37.0,26.0,0.0,0.0,0.0,29.96,9.6,36.0,9.3,2014,2,5,FG+ FG BR,-,-
767,8,2014-02-06,33.0,28.0,31.0,22.0,29.0,34.0,0.0,0.0,0.0,30.06,9.7,36.0,10.2,2014,2,6, ,-,-
768,8,2014-02-07,37.0,31.0,34.0,29.0,32.0,31.0,0.0,0.0,0.01,29.93,4.1,1.0,4.5,2014,2,7,RA DZ BR UP,-,-
769,8,2014-02-08,51.0,37.0,44.0,41.0,42.0,21.0,0.0,0.0,0.0,29.81,3.9,18.0,3.9,2014,2,8,BR,-,-
770,8,2014-02-09,70.0,45.0,58.0,53.0,54.0,7.0,0.0,0.0,0.0,29.69,5.4,20.0,6.0,2014,2,9,FG+ FG BR,-,-
771,8,2014-02-10,63.0,39.0,51.0,44.0,44.0,14.0,0.0,0.0,0.02,29.74,9.3,36.0,9.4,2014,2,10,RA DZ FG BR,-,-
772,8,2014-02-11,39.0,34.0,37.0,35.0,36.0,28.0,0.0,0.0,0.04,29.82,10.2,1.0,10.5,2014,2,11,RA DZ BR UP,-,-
773,8,2014-02-12,52.0,34.0,43.0,33.0,37.0,22.0,0.0,0.0,0.0,29.79,7.0,34.0,7.4,2014,2,12,BR,-,-
774,8,2014-02-13,65.0,30.0,48.0,38.0,43.0,17.0,0.0,0.0,0.0,29.67,4.1,19.0,4.4,2014,2,13,BR,-,-
775,8,2014-02-14,81.0,38.0,60.0,44.0,51.0,5.0,0.0,0.0,0.0,29.57,1.9,28.0,5.3,2014,2,14,FG+ BR,-,-
776,8,2014-02-15,73.0,38.0,56.0,41.0,48.0,9.0,0.0,0.0,0.0,29.74,4.7,15.0,4.7,2014,2,15, ,-,-
777,8,2014-02-16,77.0,58.0,68.0,60.0,63.0,0.0,3.0,0.0,0.0,29.66,6.7,17.0,6.8,2014,2,16,BR,-,-
778,8,2014-02-17,76.0,64.0,70.0,63.0,65.0,0.0,5.0,0.0,0.0,29.67,3.7,20.0,4.8,2014,2,17, ,-,-
779,8,2014-02-18,78.0,62.0,70.0,65.0,67.0,0.0,5.0,0.0,0.0,29.65,7.2,18.0,7.0,2014,2,18,DZ FG+ BR,-,-
780,8,2014-02-19,81.0,63.0,72.0,64.0,66.0,0.0,7.0,0.0,0.0,29.51,10.2,17.0,10.4,2014,2,19, ,-,-
781,8,2014-02-20,84.0,57.0,71.0,57.0,63.0,0.0,6.0,0.0,0.0,29.51,2.9,22.0,9.8,2014,2,20, ,-,-
782,8,2014-02-21,68.0,38.0,53.0,36.0,46.0,12.0,0.0,0.0,0.0,29.75,2.9,14.0,4.0,2014,2,21, ,-,-
783,8,2014-02-22,73.0,47.0,60.0,51.0,56.0,5.0,0.0,0.0,0.0,29.62,5.9,17.0,6.3,2014,2,22, ,-,-
784,8,2014-02-23,81.0,62.0,72.0,61.0,64.0,0.0,7.0,0.0,0.0,29.59,0.8,34.0,0.6,2014,2,23,BR HZ,-,-
785,8,2014-02-24,71.0,55.0,63.0,58.0,60.0,2.0,0.0,0.0,0.0,29.68,1.8,5.0,4.0,2014,2,24,BR HZ,-,-
786,8,2014-02-25,76.0,53.0,65.0,62.0,63.0,0.0,0.0,0.0,0.22,29.62,1.9,36.0,3.5,2014,2,25,RA DZ FG BR,-,-
787,8,2014-02-26,53.0,35.0,44.0,38.0,40.0,21.0,0.0,0.0,0.29,29.78,9.7,36.0,10.0,2014,2,26,RA SN BR,-,-
788,8,2014-02-27,56.0,30.0,43.0,33.0,39.0,22.0,0.0,0.0,0.0,29.74,2.3,17.0,2.6,2014,2,27, ,-,-
789,8,2014-02-28,76.0,41.0,59.0,77.0,79.0,6.0,0.0,0.0,0.0,29.54,2.4,16.0,6.8,2014,2,28,BR,-,-
790,8,2014-03-01,82.0,58.0,70.0,67.0,68.0,0.0,5.0,0.0,0.0,29.59,10.3,18.0,9.8,2014,3,1,RA FG+ BR,-,-
791,8,2014-03-02,74.0,29.0,52.0,50.0,51.0,13.0,0.0,0.0,0.21,29.67,5.0,35.0,12.0,2014,3,2,RA DZ SN BR UP,-,-
792,8,2014-03-03,39.0,25.0,32.0,26.0,30.0,33.0,0.0,0.0,0.07,29.93,12.5,36.0,13.2,2014,3,3,TSSN UP VCTS,-,-
793,8,2014-03-04,39.0,32.0,36.0,33.0,34.0,29.0,0.0,0.0,0.55,29.79,1.1,1.0,1.5,2014,3,4,TSSN SN BR UP,-,-
794,8,2014-03-05,54.0,39.0,47.0,44.0,45.0,18.0,0.0,0.0,0.0,29.69,0.8,3.0,1.1,2014,3,5,RA BR,-,-
795,8,2014-03-06,61.0,39.0,50.0,42.0,46.0,15.0,0.0,0.0,0.0,29.78,4.9,35.0,5.2,2014,3,6,BR,-,-
796,8,2014-03-07,68.0,35.0,52.0,46.0,50.0,13.0,0.0,0.0,0.0,29.64,5.7,16.0,5.6,2014,3,7,BR,-,-
797,8,2014-03-08,66.0,45.0,56.0,54.0,55.0,9.0,0.0,0.0,1.0,29.68,3.7,1.0,5.9,2014,3,8,RA DZ SN BR,-,-
798,8,2014-03-09,54.0,42.0,48.0,44.0,46.0,17.0,0.0,0.0,0.07,29.89,5.8,36.0,6.4,2014,3,9,RA DZ BR,-,-
799,8,2014-03-10,74.0,46.0,60.0,54.0,56.0,5.0,0.0,0.0,0.0,29.7,1.8,18.0,2.1,2014,3,10,BR,-,-
800,8,2014-03-11,76.0,54.0,65.0,58.0,60.0,0.0,0.0,0.0,0.0,29.39,4.0,21.0,4.2,2014,3,11,BR,-,-
801,8,2014-03-12,67.0,43.0,55.0,37.0,48.0,10.0,0.0,0.0,0.0,29.73,13.8,35.0,13.7,2014,3,12, ,-,-
802,8,2014-03-13,66.0,34.0,50.0,37.0,45.0,15.0,0.0,0.0,0.0,29.88,2.5,15.0,2.5,2014,3,13, ,-,-
803,8,2014-03-14,73.0,48.0,61.0,55.0,58.0,4.0,0.0,0.0,0.0,29.68,2.6,17.0,2.6,2014,3,14, ,-,-
804,8,2014-03-15,78.0,64.0,71.0,66.0,66.0,0.0,6.0,0.0,0.11,29.47,1.2,16.0,1.3,2014,3,15,RA DZ BR,-,-
805,8,2014-03-16,70.0,46.0,58.0,50.0,54.0,7.0,0.0,0.0,0.17,29.53,11.7,34.0,14.1,2014,3,16,TSRA RA BR,-,-
806,8,2014-03-17,65.0,42.0,54.0,37.0,45.0,11.0,0.0,0.0,0.0,29.57,3.9,34.0,6.3,2014,3,17, ,-,-
807,8,2014-03-18,81.0,44.0,63.0,53.0,57.0,2.0,0.0,0.0,0.0,29.42,9.4,18.0,9.4,2014,3,18, ,-,-
808,8,2014-03-19,70.0,54.0,62.0,45.0,53.0,3.0,0.0,0.0,0.0,29.71,5.5,36.0,7.0,2014,3,19,BR HZ,-,-
809,8,2014-03-20,74.0,45.0,60.0,45.0,52.0,5.0,0.0,0.0,0.0,29.78,0.6,17.0,0.9,2014,3,20, ,-,-
810,8,2014-03-21,79.0,54.0,67.0,60.0,63.0,0.0,2.0,0.0,0.0,29.59,7.4,18.0,7.7,2014,3,21,BR,-,-
811,8,2014-03-22,82.0,65.0,74.0,67.0,69.0,0.0,9.0,0.0,0.0,29.59,1.2,18.0,2.6,2014,3,22,BR,-,-
812,8,2014-03-23,65.0,50.0,58.0,50.0,53.0,7.0,0.0,0.0,0.0,29.79,8.7,36.0,8.8,2014,3,23,RA DZ VCTS,-,-
813,8,2014-03-24,62.0,50.0,56.0,49.0,52.0,9.0,0.0,0.0,0.0,29.75,0.3,1.0,0.3,2014,3,24,VCTS,-,-
814,8,2014-03-25,69.0,43.0,56.0,43.0,50.0,9.0,0.0,0.0,0.0,29.86,1.7,3.0,2.0,2014,3,25,BR,-,-
815,8,2014-03-26,65.0,52.0,59.0,54.0,56.0,6.0,0.0,0.0,0.05,29.75,6.4,15.0,5.9,2014,3,26,RA DZ,-,-
816,8,2014-03-27,77.0,63.0,70.0,67.0,68.0,0.0,5.0,0.0,0.02,29.48,9.1,17.0,9.5,2014,3,27,DZ BR,-,-
817,8,2014-03-28,85.0,60.0,73.0,66.0,68.0,0.0,8.0,0.0,0.2,29.45,2.5,20.0,3.6,2014,3,28,TS BR VCTS,-,-
818,8,2014-03-29,76.0,52.0,64.0,49.0,55.0,1.0,0.0,0.0,0.0,29.8,6.2,1.0,7.1,2014,3,29, ,-,-
819,8,2014-03-30,77.0,46.0,62.0,50.0,55.0,3.0,0.0,0.0,0.0,29.79,4.8,16.0,5.4,2014,3,30, ,-,-
820,8,2014-03-31,82.0,56.0,69.0,77.0,79.0,0.0,4.0,0.0,0.0,29.61,2.4,16.0,8.0,2014,3,31, ,-,-
821,8,2014-04-01,85.0,68.0,77.0,69.0,71.0,0.0,12.0,0.0,0.0,29.57,8.4,16.0,8.2,2014,4,1,BR,-,-
822,8,2014-04-02,84.0,72.0,78.0,71.0,73.0,0.0,13.0,0.0,0.0,29.46,12.1,16.0,12.1,2014,4,2,BR,-,-
823,8,2014-04-03,81.0,72.0,77.0,71.0,73.0,0.0,12.0,0.0,0.0,29.41,10.0,17.0,10.1,2014,4,3,BR,-,-
824,8,2014-04-04,74.0,57.0,66.0,45.0,55.0,0.0,1.0,0.0,0.0,29.66,7.8,1.0,8.3,2014,4,4,BR,-,-
825,8,2014-04-05,66.0,54.0,60.0,47.0,54.0,5.0,0.0,0.0,0.0,29.61,3.8,6.0,4.2,2014,4,5, ,-,-
826,8,2014-04-06,63.0,54.0,59.0,54.0,55.0,6.0,0.0,0.0,0.15,29.41,5.3,36.0,6.4,2014,4,6,RA DZ BR,-,-
827,8,2014-04-07,72.0,52.0,62.0,52.0,55.0,3.0,0.0,0.0,0.17,29.54,5.2,35.0,5.7,2014,4,7,RA HZ,-,-
828,8,2014-04-08,76.0,46.0,61.0,44.0,52.0,4.0,0.0,0.0,0.0,29.76,8.7,33.0,9.1,2014,4,8, ,-,-
829,8,2014-04-09,81.0,43.0,62.0,48.0,55.0,3.0,0.0,0.0,0.0,29.82,5.0,18.0,4.9,2014,4,9, ,-,-
830,8,2014-04-10,84.0,56.0,70.0,58.0,62.0,0.0,5.0,0.0,0.0,29.69,10.1,18.0,10.4,2014,4,10, ,-,-
831,8,2014-04-11,83.0,58.0,71.0,63.0,65.0,0.0,6.0,0.0,0.0,29.65,8.4,17.0,8.6,2014,4,11,BR,-,-
832,8,2014-04-12,83.0,66.0,75.0,66.0,68.0,0.0,10.0,0.0,0.0,29.58,10.8,16.0,10.8,2014,4,12, ,-,-
833,8,2014-04-13,79.0,69.0,74.0,71.0,72.0,0.0,9.0,0.0,0.0,29.42,8.8,17.0,9.1,2014,4,13,RA,-,-
834,8,2014-04-14,76.0,46.0,61.0,51.0,55.0,4.0,0.0,0.0,0.24,29.58,10.5,35.0,13.1,2014,4,14,TSSN BR,-,-
835,8,2014-04-15,63.0,42.0,53.0,34.0,44.0,12.0,0.0,0.0,0.0,29.88,4.4,2.0,4.9,2014,4,15, ,-,-
836,8,2014-04-16,72.0,39.0,56.0,46.0,51.0,9.0,0.0,0.0,0.0,29.71,5.0,15.0,5.0,2014,4,16, ,-,-
837,8,2014-04-17,69.0,56.0,63.0,58.0,60.0,2.0,0.0,0.0,0.01,29.71,3.5,11.0,3.8,2014,4,17,RA DZ BR,-,-
838,8,2014-04-18,77.0,58.0,68.0,59.0,62.0,0.0,3.0,0.0,0.0,29.78,1.3,3.0,1.6,2014,4,18,BR,-,-
839,8,2014-04-19,80.0,53.0,67.0,59.0,62.0,0.0,2.0,0.0,0.0,29.76,2.7,15.0,2.6,2014,4,19,FG+ BR,-,-
840,8,2014-04-20,79.0,61.0,70.0,62.0,65.0,0.0,5.0,0.0,0.0,29.74,6.2,16.0,6.3,2014,4,20,BR,-,-
841,8,2014-04-21,82.0,65.0,74.0,67.0,69.0,0.0,9.0,0.0,0.0,29.66,6.3,18.0,6.8,2014,4,21, ,-,-
842,8,2014-04-22,86.0,63.0,75.0,64.0,67.0,0.0,10.0,0.0,0.0,29.61,1.1,2.0,1.8,2014,4,22,BR,-,-
843,8,2014-04-23,87.0,61.0,74.0,66.0,69.0,0.0,9.0,0.0,0.0,29.52,6.8,16.0,6.6,2014,4,23,DZ FG+ BR,-,-
844,8,2014-04-24,86.0,66.0,76.0,68.0,70.0,0.0,11.0,0.0,0.0,29.49,4.2,19.0,5.2,2014,4,24,BR,-,-
845,8,2014-04-25,89.0,66.0,78.0,68.0,71.0,0.0,13.0,0.0,0.0,29.58,2.9,14.0,3.3,2014,4,25,BR HZ,-,-
846,8,2014-04-26,87.0,69.0,78.0,71.0,72.0,0.0,13.0,0.0,0.0,29.43,9.5,16.0,9.4,2014,4,26,HZ,-,-
847,8,2014-04-27,92.0,74.0,83.0,73.0,75.0,0.0,18.0,0.0,0.0,29.22,8.6,16.0,9.1,2014,4,27,BR HZ VCTS,-,-
848,8,2014-04-28,92.0,67.0,80.0,52.0,64.0,0.0,15.0,0.0,0.0,29.28,2.1,31.0,4.3,2014,4,28,BR,-,-
849,8,2014-04-29,84.0,60.0,72.0,48.0,59.0,0.0,7.0,0.0,0.0,29.41,7.6,36.0,8.0,2014,4,29,BR HZ,-,-
850,8,2014-04-30,74.0,53.0,64.0,77.0,79.0,1.0,0.0,0.0,0.0,29.72,2.4,16.0,6.4,2014,4,30, ,-,-
851,8,2014-05-01,76.0,45.0,61.0,40.0,52.0,4.0,0.0,0.0,0.0,29.75,1.3,7.0,1.7,2014,5,1, ,-,-
852,8,2014-05-02,82.0,50.0,66.0,41.0,54.0,0.0,1.0,0.0,0.0,29.67,3.3,24.0,4.3,2014,5,2, ,-,-
853,8,2014-05-03,92.0,47.0,70.0,43.0,57.0,0.0,5.0,0.0,0.0,29.67,4.1,22.0,4.9,2014,5,3,HZ,-,-
854,8,2014-05-04,91.0,56.0,74.0,47.0,58.0,0.0,9.0,0.0,0.0,29.7,7.8,18.0,8.3,2014,5,4, ,-,-
855,8,2014-05-05,90.0,58.0,74.0,60.0,65.0,0.0,9.0,0.0,0.0,29.59,7.8,17.0,8.2,2014,5,5, ,-,-
856,8,2014-05-06,85.0,65.0,75.0,65.0,68.0,0.0,10.0,0.0,0.0,29.48,10.7,16.0,10.7,2014,5,6,RA DZ HZ,-,-
857,8,2014-05-07,87.0,67.0,77.0,69.0,72.0,0.0,12.0,0.0,0.0,29.49,10.5,16.0,10.6,2014,5,7,DZ BR,-,-
858,8,2014-05-08,82.0,76.0,79.0,74.0,75.0,0.0,14.0,0.0,0.22,29.49,10.0,16.0,10.3,2014,5,8,TSRA RA DZ BR,-,-
859,8,2014-05-09,81.0,64.0,73.0,71.0,71.0,0.0,8.0,0.0,0.31,29.54,3.8,17.0,5.0,2014,5,9,TSRA RA DZ BR,-,-
860,8,2014-05-10,91.0,61.0,76.0,68.0,71.0,0.0,11.0,0.0,0.0,29.5,4.3,15.0,4.2,2014,5,10,BR,-,-
861,8,2014-05-11,91.0,74.0,83.0,72.0,75.0,0.0,18.0,0.0,0.0,29.44,8.5,16.0,8.7,2014,5,11, ,-,-
862,8,2014-05-12,85.0,68.0,77.0,74.0,75.0,0.0,12.0,0.0,0.18,29.48,4.1,16.0,4.5,2014,5,12,TSRA RA,-,-
863,8,2014-05-13,68.0,60.0,64.0,60.0,62.0,1.0,0.0,0.0,2.14,29.71,4.4,36.0,4.6,2014,5,13,TSRA RA DZ BR VCTS,-,-
864,8,2014-05-14,75.0,54.0,65.0,50.0,56.0,0.0,0.0,0.0,0.11,29.85,7.6,35.0,8.0,2014,5,14,RA,-,-
865,8,2014-05-15,81.0,48.0,65.0,49.0,57.0,0.0,0.0,0.0,0.0,29.86,1.0,21.0,1.0,2014,5,15,HZ,-,-
866,8,2014-05-16,86.0,59.0,73.0,49.0,59.0,0.0,8.0,0.0,0.0,29.73,5.9,20.0,6.1,2014,5,16,HZ,-,-
867,8,2014-05-17,87.0,63.0,75.0,59.0,65.0,0.0,10.0,0.0,0.0,29.65,9.5,18.0,10.5,2014,5,17, ,-,-
868,8,2014-05-18,86.0,63.0,75.0,63.0,67.0,0.0,10.0,0.0,0.0,29.7,5.1,16.0,5.0,2014,5,18,FG BR,-,-
869,8,2014-05-19,86.0,66.0,76.0,66.0,70.0,0.0,11.0,0.0,0.0,29.67,10.2,17.0,10.1,2014,5,19, ,-,-
870,8,2014-05-20,89.0,72.0,81.0,68.0,71.0,0.0,16.0,0.0,0.0,29.68,9.0,17.0,9.5,2014,5,20,HZ,-,-
871,8,2014-05-21,88.0,70.0,79.0,68.0,71.0,0.0,14.0,0.0,0.0,29.69,7.5,16.0,8.0,2014,5,21,DZ BR,-,-
872,8,2014-05-22,89.0,70.0,80.0,69.0,72.0,0.0,15.0,0.0,0.0,29.71,7.3,16.0,7.5,2014,5,22,RA DZ HZ,-,-
873,8,2014-05-23,86.0,69.0,78.0,69.0,72.0,0.0,13.0,0.0,0.0,29.69,6.3,16.0,6.4,2014,5,23, ,-,-
874,8,2014-05-24,89.0,67.0,78.0,70.0,72.0,0.0,13.0,0.0,0.0,29.64,6.2,16.0,6.1,2014,5,24,RA DZ BR,-,-
875,8,2014-05-25,89.0,69.0,79.0,69.0,72.0,0.0,14.0,0.0,0.0,29.63,4.4,15.0,4.6,2014,5,25,RA BR HZ,-,-
