,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,sunset,sunrise,codesum
674,17,2013-11-05,68.0,57.0,63.0,58.0,59.0,2.0,0.0,0.0,0.7,29.31,30.01,8.1,17.0,8.6,2013,11,5,-,-,RA BR
675,17,2013-11-06,62.0,35.0,62.588349514563106,39.0,43.0,8.886407766990292,6.474757281553398,0.0,0.21,29.6,30.26,5.7,35.0,6.2,2013,11,6,-,-,RA BR
676,17,2013-11-07,67.0,31.0,49.0,37.0,42.0,16.0,0.0,0.0,0.0,29.72,30.4,0.1,36.0,0.8,2013,11,7,-,-,BR
677,17,2013-11-08,68.0,36.0,52.0,35.0,45.0,13.0,0.0,0.0,0.09190831556503205,29.49,30.21,8.3,19.0,8.4,2013,11,8,-,-,BR
678,17,2013-11-09,69.0,45.0,57.0,42.0,49.0,8.0,0.0,0.0,0.0,29.5,30.19,4.5,18.0,4.7,2013,11,9,-,-, 
679,17,2013-11-10,69.0,46.0,58.0,46.0,51.0,7.0,0.0,0.0,0.0,29.62,30.32,0.3,15.0,0.6,2013,11,10,-,-, 
680,17,2013-11-11,73.0,44.0,59.0,48.0,52.0,6.0,0.0,0.0,0.0,29.6,30.28,2.0,36.0,5.2,2013,11,11,-,-, 
681,17,2013-11-12,44.0,25.0,35.0,20.0,30.0,30.0,0.0,0.0,0.0,30.06,30.73,9.3,1.0,9.4,2013,11,12,-,-, 
682,17,2013-11-13,53.0,20.0,37.0,21.0,31.0,28.0,0.0,0.0,0.0,29.8,30.56,4.5,20.0,4.6,2013,11,13,-,-, 
683,17,2013-11-14,57.0,30.0,44.0,25.0,37.0,21.0,0.0,0.0,0.0,29.44,30.18,8.5,18.0,8.7,2013,11,14,-,-, 
684,17,2013-11-15,63.0,45.0,54.0,45.0,49.0,11.0,0.0,0.0,0.19,29.21,29.93,7.8,17.0,8.3,2013,11,15,-,-,RA
685,17,2013-11-16,76.0,56.0,66.0,58.0,62.0,0.0,1.0,0.0,0.02,28.95,29.67,15.1,19.0,15.3,2013,11,16,-,-,RA
686,17,2013-11-17,75.0,42.0,59.0,41.0,54.0,6.0,0.0,0.0,0.0,29.18,29.82,4.4,25.0,8.1,2013,11,17,-,-, 
687,17,2013-11-18,66.0,34.0,50.0,31.0,43.0,15.0,0.0,0.0,0.0,29.55,30.21,3.5,5.0,3.8,2013,11,18,-,-, 
688,17,2013-11-19,60.0,45.0,53.0,29.0,43.0,12.0,0.0,0.0,0.09190831556503205,29.42,30.14,7.3,15.0,7.4,2013,11,19,-,-, 
689,17,2013-11-20,63.0,48.0,56.0,37.0,47.0,9.0,0.0,0.0,0.01,29.26,29.96,9.4,17.0,9.7,2013,11,20,-,-,RA
690,17,2013-11-21,61.0,35.0,48.0,45.0,48.0,17.0,0.0,0.0,0.1,29.47,30.11,2.0,4.0,8.1,2013,11,21,-,-,RA BR
691,17,2013-11-22,35.0,31.0,33.0,28.0,31.0,32.0,0.0,0.0,0.1,29.85,30.53,10.8,36.0,11.0,2013,11,22,-,-,FZRA BR UP
692,17,2013-11-23,40.0,28.0,34.0,21.0,30.0,31.0,0.0,0.0,0.09190831556503205,29.97,30.66,10.0,2.0,10.4,2013,11,23,-,-,UP
693,17,2013-11-24,33.0,24.0,29.0,15.0,24.0,36.0,0.0,0.0,0.0,29.85,30.6,4.5,5.0,6.3,2013,11,24,-,-, 
694,17,2013-11-25,37.0,31.0,34.0,26.0,31.0,31.0,0.0,0.0,0.09190831556503205,29.59,30.31,1.9,18.0,3.8,2013,11,25,-,-,UP
695,17,2013-11-26,50.0,31.0,41.0,24.0,33.0,24.0,0.0,0.0,0.09190831556503205,29.62,30.3,6.3,36.0,7.2,2013,11,26,-,-,RA
696,17,2013-11-27,40.0,23.0,32.0,12.0,25.0,33.0,0.0,0.0,0.0,29.7,30.42,2.4,2.0,4.3,2013,11,27,-,-, 
697,17,2013-11-28,59.0,23.0,41.0,23.0,33.0,24.0,0.0,0.0,0.0,29.67,30.37,2.7,20.0,2.9,2013,11,28,-,-, 
698,17,2013-11-29,58.0,24.0,41.0,25.0,35.0,24.0,0.0,0.0,0.0,29.7,30.41,4.5,17.0,4.6,2013,11,29,-,-, 
699,17,2013-11-30,64.0,32.0,48.0,38.0,43.0,17.0,0.0,0.0,0.0,29.49,30.21,5.0,19.0,5.1,2013,11,30,-,-,BR
700,17,2013-12-01,56.0,37.0,47.0,45.0,47.0,18.0,0.0,0.0,0.0,29.33,30.04,0.3,1.0,0.3,2013,12,1,-,-,FG+ BR
701,17,2013-12-02,59.0,40.0,50.0,46.0,48.0,15.0,0.0,0.0,0.0,29.06,29.77,2.1,19.0,2.6,2013,12,2,-,-,FG+ BR
702,17,2013-12-03,61.0,44.0,53.0,49.0,50.0,12.0,0.0,0.0,0.0,28.91,29.61,4.3,16.0,4.7,2013,12,3,-,-,FG+ FG BR
703,17,2013-12-04,50.0,31.0,41.0,35.0,39.0,24.0,0.0,0.0,0.0,29.14,29.77,3.9,32.0,6.0,2013,12,4,-,-,FG+ BR
704,17,2013-12-05,31.0,23.0,27.0,15.0,23.0,38.0,0.0,0.0,0.15,29.59,30.24,10.3,36.0,10.4,2013,12,5,-,-,SN UP
705,17,2013-12-06,25.0,16.0,21.0,11.0,19.0,44.0,0.0,0.0,0.12,29.79,30.46,10.6,1.0,10.8,2013,12,6,-,-,SN BR
706,17,2013-12-07,23.0,11.0,17.0,6.0,15.0,48.0,0.0,0.0,0.0,29.82,30.56,7.6,3.0,8.1,2013,12,7,-,-, 
707,17,2013-12-08,31.0,23.0,27.0,22.0,25.0,38.0,0.0,0.0,0.0,29.46,30.19,3.2,18.0,5.0,2013,12,8,-,-,BR
708,17,2013-12-09,29.0,20.0,25.0,16.0,21.0,40.0,0.0,0.0,0.09190831556503205,29.67,30.36,5.6,1.0,6.4,2013,12,9,-,-,SN BR
709,17,2013-12-10,37.0,9.0,23.0,15.0,21.0,42.0,0.0,0.0,0.0,29.68,30.4,3.2,18.0,3.6,2013,12,10,-,-, 
710,17,2013-12-11,39.0,17.0,28.0,19.0,24.0,37.0,0.0,0.0,0.0,29.85,30.55,4.3,2.0,4.6,2013,12,11,-,-, 
711,17,2013-12-12,43.0,14.0,29.0,21.0,26.0,36.0,0.0,0.0,0.0,29.75,30.031376953125008,4.5,19.0,4.5,2013,12,12,-,-, 
712,17,2013-12-13,42.0,35.0,39.0,33.0,36.0,26.0,0.0,0.0,0.52,29.28,30.02,8.1,17.0,8.1,2013,12,13,-,-,RA BR
713,17,2013-12-14,42.0,23.0,33.0,29.0,33.0,32.0,0.0,0.0,0.0,29.49,30.16,4.7,34.0,5.2,2013,12,14,-,-,BR HZ
714,17,2013-12-15,61.0,20.0,41.0,26.0,33.0,24.0,0.0,0.0,0.0,29.51,30.21,3.1,20.0,3.1,2013,12,15,-,-,BR HZ
715,17,2013-12-16,71.0,29.0,50.0,29.0,39.0,15.0,0.0,0.0,0.0,29.43,30.13,3.4,21.0,3.5,2013,12,16,-,-, 
716,17,2013-12-17,63.0,29.0,46.0,30.0,36.0,19.0,0.0,0.0,0.0,29.59,30.28,1.9,4.0,2.3,2013,12,17,-,-, 
717,17,2013-12-18,70.0,27.0,49.0,34.0,42.0,16.0,0.0,0.0,0.0,29.36,30.08,7.7,19.0,7.8,2013,12,18,-,-, 
718,17,2013-12-19,65.0,54.0,60.0,50.0,54.0,5.0,0.0,0.0,0.0,29.07,29.79,12.6,19.0,12.7,2013,12,19,-,-, 
719,17,2013-12-20,63.0,30.0,47.0,31.0,35.0,18.0,0.0,0.0,0.44,29.21,29.9,2.7,31.0,6.8,2013,12,20,-,-,FZRA BR UP HZ
720,17,2013-12-21,34.0,30.0,32.0,31.0,33.0,33.0,0.0,0.0,0.88,29.05,29.73,4.1,2.0,6.1,2013,12,21,-,-,RA FZRA BR UP
721,17,2013-12-22,33.0,28.0,31.0,26.0,29.0,34.0,0.0,0.0,0.0,29.54,30.18,2.1,32.0,4.0,2013,12,22,-,-,BR HZ
722,17,2013-12-23,30.0,20.0,25.0,21.0,24.0,40.0,0.0,0.0,0.0,29.88,30.55,4.4,2.0,4.6,2013,12,23,-,-, 
723,17,2013-12-24,43.0,16.0,30.0,24.0,27.0,35.0,0.0,0.0,0.0,29.68,30.43,4.2,16.0,4.9,2013,12,24,-,-,BR
724,17,2013-12-25,42.0,25.0,34.0,28.0,30.0,31.0,0.0,0.0,0.0,29.7,30.41,0.8,33.0,1.1,2013,12,25,-,-,BR HZ
725,17,2013-12-26,53.0,20.0,37.0,27.0,31.0,28.0,0.0,0.0,0.0,29.68,30.39,2.1,19.0,2.1,2013,12,26,-,-,BR
726,17,2013-12-27,61.0,24.0,43.0,27.0,34.0,22.0,0.0,0.0,0.0,29.67,30.38,1.9,19.0,1.9,2013,12,27,-,-, 
727,17,2013-12-28,61.0,26.0,44.0,31.0,38.0,21.0,0.0,0.0,0.0,29.41,30.11,4.2,18.0,4.4,2013,12,28,-,-, 
728,17,2013-12-29,46.0,22.0,34.0,20.0,27.0,31.0,0.0,0.0,0.0,29.53,30.23,7.0,1.0,7.4,2013,12,29,-,-, 
729,17,2013-12-30,74.53965183752418,50.17504835589942,62.588349514563106,12.0,21.0,8.886407766990292,6.474757281553398,0.0,0.09190831556503205,29.341839303001,30.34,1.7,1.0,6.265473887814316,2013,12,30,-,-, 
730,17,2013-12-31,58.0,19.0,39.0,19.0,54.51754385964912,26.0,0.0,0.0,0.0,29.341839303001,30.31,5.4,19.0,5.5,2013,12,31,-,-, 
731,17,2014-01-01,54.0,20.0,37.0,26.0,34.0,28.0,0.0,0.0,0.09190831556503205,29.42,30.07,0.7,30.0,7.4,2014,1,1,-,-,SN
732,17,2014-01-02,34.0,14.0,24.0,12.0,20.0,41.0,0.0,0.0,0.09190831556503205,29.75,30.47,2.7,1.0,4.9,2014,1,2,-,-, 
733,17,2014-01-03,47.0,18.0,33.0,17.0,28.0,32.0,0.0,0.0,0.0,29.52,30.22,10.6,18.0,10.8,2014,1,3,-,-, 
734,17,2014-01-04,52.0,30.0,41.0,31.0,38.0,24.0,0.0,0.0,0.0,29.15,29.87,4.3,16.0,11.4,2014,1,4,-,-, 
735,17,2014-01-05,30.0,12.0,21.0,9.0,18.0,44.0,0.0,0.0,0.08,29.65,30.29,9.2,35.0,10.0,2014,1,5,-,-,FZRA SN BR UP
736,17,2014-01-06,19.0,4.0,12.0,3.0,9.0,53.0,0.0,0.0,0.0,29.93,30.65,3.0,31.0,3.8,2014,1,6,-,-, 
737,17,2014-01-07,48.0,6.0,27.0,11.0,23.0,38.0,0.0,0.0,0.0,29.6,30.36,7.6,19.0,7.6,2014,1,7,-,-, 
738,17,2014-01-08,39.0,33.0,36.0,24.0,31.0,29.0,0.0,0.0,0.09190831556503205,29.55,30.27,6.1,15.0,6.9,2014,1,8,-,-,BR
739,17,2014-01-09,38.0,33.0,36.0,33.0,35.0,29.0,0.0,0.0,0.09190831556503205,29.46,30.19,4.6,15.0,4.8,2014,1,9,-,-,SN BR
740,17,2014-01-10,60.0,33.0,47.0,39.0,42.0,18.0,0.0,0.0,0.02,29.06,29.78,3.7,21.0,5.1,2014,1,10,-,-,RA FG+ FG BR
741,17,2014-01-11,60.0,29.0,45.0,29.0,37.0,20.0,0.0,0.0,0.0,29.28,29.97,3.2,28.0,3.9,2014,1,11,-,-, 
742,17,2014-01-12,74.0,29.0,52.0,31.0,44.0,13.0,0.0,0.0,0.0,29.05,29.75,10.5,19.0,11.7,2014,1,12,-,-, 
743,17,2014-01-13,59.0,32.0,46.0,28.0,38.0,19.0,0.0,0.0,0.0,29.26,29.94,1.5,30.0,3.3,2014,1,13,-,-, 
744,17,2014-01-14,55.0,24.0,40.0,20.0,35.0,25.0,0.0,0.0,0.0,29.47,30.11,4.3,33.0,5.1,2014,1,14,-,-, 
745,17,2014-01-15,51.0,23.0,37.0,20.0,32.0,28.0,0.0,0.0,0.0,29.48,30.2,2.2,24.0,4.2,2014,1,15,-,-, 
746,17,2014-01-16,58.0,31.0,45.0,20.0,37.0,20.0,0.0,0.0,0.0,29.36,30.04,6.4,31.0,7.6,2014,1,16,-,-, 
747,17,2014-01-17,47.0,26.0,37.0,15.0,29.0,28.0,0.0,0.0,0.0,29.53,30.23,5.2,32.0,5.7,2014,1,17,-,-, 
748,17,2014-01-18,64.0,24.0,44.0,21.0,37.0,21.0,0.0,0.0,0.0,29.36,30.05,5.3,30.0,7.2,2014,1,18,-,-, 
749,17,2014-01-19,67.0,23.0,45.0,23.0,36.0,20.0,0.0,0.0,0.0,29.39,30.1,5.5,21.0,6.2,2014,1,19,-,-, 
750,17,2014-01-20,64.0,29.0,47.0,25.0,39.0,18.0,0.0,0.0,0.0,29.37,30.02,4.9,36.0,5.8,2014,1,20,-,-, 
751,17,2014-01-21,43.0,19.0,31.0,3.0,21.0,34.0,0.0,0.0,0.0,29.65,30.36,4.9,35.0,5.8,2014,1,21,-,-, 
752,17,2014-01-22,50.0,18.0,34.0,15.0,28.0,31.0,0.0,0.0,0.0,29.55,30.24,3.7,3.0,4.3,2014,1,22,-,-, 
753,17,2014-01-23,35.0,7.0,21.0,2.0,14.0,44.0,0.0,0.0,0.0,30.06,30.74,10.8,2.0,10.9,2014,1,23,-,-, 
754,17,2014-01-24,43.0,2.0,23.0,2.0,19.0,42.0,0.0,0.0,0.0,29.66,30.44,7.6,21.0,7.7,2014,1,24,-,-, 
755,17,2014-01-25,67.0,27.0,47.0,24.0,36.0,18.0,0.0,0.0,0.0,29.33,30.06,2.6,33.0,4.3,2014,1,25,-,-, 
756,17,2014-01-26,71.0,29.0,50.0,27.0,39.0,15.0,0.0,0.0,0.0,29.15,29.82,3.3,36.0,4.3,2014,1,26,-,-, 
757,17,2014-01-27,39.0,21.0,30.0,3.0,18.0,35.0,0.0,0.0,0.0,29.75,30.41,13.4,1.0,13.5,2014,1,27,-,-, 
758,17,2014-01-28,33.0,18.0,26.0,1.0,19.0,39.0,0.0,0.0,0.09190831556503205,29.77,30.49,3.0,1.0,4.3,2014,1,28,-,-, 
759,17,2014-01-29,49.0,11.0,30.0,8.0,24.0,35.0,0.0,0.0,0.0,29.54,30.28,7.5,19.0,7.6,2014,1,29,-,-, 
760,17,2014-01-30,53.0,34.0,44.0,19.0,32.0,21.0,0.0,0.0,0.0,29.18,29.91,11.8,19.0,12.1,2014,1,30,-,-, 
761,17,2014-01-31,46.0,32.0,39.0,32.0,36.0,26.0,0.0,0.0,0.0,29.18,29.88,5.3,3.0,6.7,2014,1,31,-,-,BR
762,17,2014-02-01,34.0,30.0,32.0,27.0,30.0,33.0,0.0,0.0,0.01,29.34,30.01,5.8,36.0,6.9,2014,2,1,-,-,FZRA BR
763,17,2014-02-02,31.0,18.0,25.0,18.0,23.0,40.0,0.0,0.0,0.05,29.62,30.29,9.0,1.0,9.1,2014,2,2,-,-,SN FG+ FZFG BR UP
764,17,2014-02-03,39.0,10.0,25.0,16.0,24.0,40.0,0.0,0.0,0.0,29.54,30.27,1.9,7.0,3.1,2014,2,3,-,-, 
765,17,2014-02-04,36.0,28.0,32.0,25.0,29.0,33.0,0.0,0.0,0.09,29.34,30.04,2.1,6.0,5.0,2014,2,4,-,-,RA SN BR UP
766,17,2014-02-05,28.0,12.0,20.0,7.0,15.0,45.0,0.0,0.0,0.0,29.9,30.56,9.5,35.0,10.0,2014,2,5,-,-, 
767,17,2014-02-06,20.0,11.0,16.0,5.0,13.0,49.0,0.0,0.0,0.09190831556503205,29.88,30.61,7.0,2.0,7.9,2014,2,6,-,-,SN UP
768,17,2014-02-07,28.0,16.0,22.0,12.0,19.0,43.0,0.0,0.0,0.0,29.63,30.38,2.8,11.0,5.2,2014,2,7,-,-, 
769,17,2014-02-08,33.0,27.0,30.0,27.0,29.0,35.0,0.0,0.0,0.0,29.47,30.18,3.4,15.0,3.5,2014,2,8,-,-,BR
770,17,2014-02-09,34.0,27.0,31.0,26.0,30.0,34.0,0.0,0.0,0.0,29.54,30.23,7.5,3.0,8.1,2014,2,9,-,-,BR HZ
771,17,2014-02-10,31.0,20.0,26.0,14.0,21.0,39.0,0.0,0.0,0.09190831556503205,29.7,30.39,10.9,2.0,11.0,2014,2,10,-,-,SN
772,17,2014-02-11,38.0,18.0,28.0,11.0,21.0,37.0,0.0,0.0,0.01,29.65,30.39,4.1,2.0,5.1,2014,2,11,-,-,SN BR
773,17,2014-02-12,50.0,16.0,33.0,20.0,28.0,32.0,0.0,0.0,0.0,29.42,30.16,1.1,29.0,3.0,2014,2,12,-,-, 
774,17,2014-02-13,63.0,21.0,42.0,26.0,34.0,23.0,0.0,0.0,0.0,29.21,29.94,2.3,21.0,2.7,2014,2,13,-,-,BR HZ
775,17,2014-02-14,62.0,34.0,48.0,30.0,40.0,17.0,0.0,0.0,0.0,29.26,29.93,5.8,35.0,7.2,2014,2,14,-,-, 
776,17,2014-02-15,69.0,25.0,47.0,26.0,38.0,18.0,0.0,0.0,0.0,29.36,30.04,4.6,21.0,5.6,2014,2,15,-,-,HZ
777,17,2014-02-16,67.0,33.0,50.0,32.0,43.0,15.0,0.0,0.0,0.0,29.31,30.02,5.0,12.0,6.9,2014,2,16,-,-, 
778,17,2014-02-17,68.0,34.0,51.0,32.0,45.0,14.0,0.0,0.0,0.0,29.36,30.03,3.1,35.0,7.0,2014,2,17,-,-, 
779,17,2014-02-18,76.0,28.0,52.0,29.0,42.0,13.0,0.0,0.0,0.0,29.24,29.93,4.6,20.0,5.8,2014,2,18,-,-, 
780,17,2014-02-19,69.0,40.0,55.0,43.0,50.0,10.0,0.0,0.0,0.01,29.09,29.83,5.2,14.0,8.6,2014,2,19,-,-,RA BR HZ VCTS
781,17,2014-02-20,69.0,36.0,53.0,36.0,47.0,12.0,0.0,0.0,0.01,29.12,29.77,6.9,25.0,12.4,2014,2,20,-,-, 
782,17,2014-02-21,67.0,25.0,46.0,19.0,36.0,19.0,0.0,0.0,0.0,29.33,30.0,4.8,22.0,4.9,2014,2,21,-,-, 
783,17,2014-02-22,73.0,33.0,53.0,28.0,42.0,12.0,0.0,0.0,0.0,29.2,29.9,1.9,20.0,5.7,2014,2,22,-,-, 
784,17,2014-02-23,56.0,35.0,46.0,25.0,36.0,19.0,0.0,0.0,0.0,29.46,30.12,13.4,2.0,13.7,2014,2,23,-,-, 
785,17,2014-02-24,51.0,28.0,40.0,23.0,34.0,25.0,0.0,0.0,0.0,29.5,30.19,3.3,7.0,5.3,2014,2,24,-,-, 
786,17,2014-02-25,47.0,29.0,38.0,20.0,32.0,27.0,0.0,0.0,0.0,29.58,30.26,12.1,2.0,12.3,2014,2,25,-,-, 
787,17,2014-02-26,39.0,19.0,29.0,7.0,22.0,36.0,0.0,0.0,0.0,29.58,30.31,5.8,1.0,7.4,2014,2,26,-,-, 
788,17,2014-02-27,55.0,16.0,36.0,15.0,29.0,29.0,0.0,0.0,0.0,29.31,30.05,2.2,15.0,3.4,2014,2,27,-,-, 
789,17,2014-02-28,52.0,39.0,46.0,30.0,38.0,19.0,0.0,0.0,0.08,29.15,29.85,7.0,13.0,8.1,2014,2,28,-,-,RA
790,17,2014-03-01,52.0,25.0,39.0,34.0,38.0,26.0,0.0,0.0,0.09190831556503205,29.39,30.08,8.6,2.0,8.9,2014,3,1,-,-,FZRA BR HZ
791,17,2014-03-02,25.0,10.0,18.0,10.0,15.0,47.0,0.0,0.0,0.23,29.67,30.36,13.9,1.0,14.3,2014,3,2,-,-,FZRA SN FZFG BR UP BLSN
792,17,2014-03-03,24.0,7.0,16.0,3.0,12.0,49.0,0.0,0.0,0.09190831556503205,29.75,30.49,5.5,2.0,6.3,2014,3,3,-,-,SN UP
793,17,2014-03-04,46.0,11.0,29.0,17.0,24.0,36.0,0.0,0.0,0.0,29.45,30.2,3.6,15.0,4.3,2014,3,4,-,-, 
794,17,2014-03-05,51.0,28.0,40.0,28.0,34.0,25.0,0.0,0.0,0.07,29.49,30.17,1.2,6.0,3.4,2014,3,5,-,-,RA BR HZ
795,17,2014-03-06,56.0,35.0,46.0,33.0,39.0,19.0,0.0,0.0,0.0,29.44,30.16,0.4,29.0,2.5,2014,3,6,-,-,BR HZ
796,17,2014-03-07,62.0,30.0,46.0,34.0,41.0,19.0,0.0,0.0,0.0,29.23,29.93,6.9,18.0,7.0,2014,3,7,-,-,BR
797,17,2014-03-08,47.0,34.0,41.0,33.0,36.0,24.0,0.0,0.0,0.28,29.55,30.2,6.9,36.0,7.2,2014,3,8,-,-,RA BR HZ
798,17,2014-03-09,62.0,29.0,46.0,36.0,41.0,19.0,0.0,0.0,0.0,29.54,30.25,1.7,19.0,2.4,2014,3,9,-,-,BR HZ
799,17,2014-03-10,79.0,31.0,55.0,33.0,46.0,10.0,0.0,0.0,0.0,29.21,29.94,6.9,21.0,7.1,2014,3,10,-,-,BR
800,17,2014-03-11,84.0,46.0,65.0,45.0,53.0,0.0,0.0,0.0,0.0,28.97,29.65,4.6,23.0,11.4,2014,3,11,-,-, 
801,17,2014-03-12,60.0,35.0,48.0,27.0,39.0,17.0,0.0,0.0,0.0,29.53,30.19,8.2,35.0,8.4,2014,3,12,-,-, 
802,17,2014-03-13,72.0,29.0,51.0,23.0,41.0,14.0,0.0,0.0,0.0,29.41,30.11,5.9,21.0,6.3,2014,3,13,-,-, 
803,17,2014-03-14,75.0,46.0,61.0,31.0,46.0,4.0,0.0,0.0,0.0,29.28,29.98,4.6,20.0,5.9,2014,3,14,-,-, 
804,17,2014-03-15,68.0,41.0,55.0,48.0,51.0,10.0,0.0,0.0,0.21,29.17,29.88,2.8,17.0,3.4,2014,3,15,-,-,RA BR
805,17,2014-03-16,55.0,33.0,44.0,35.0,39.0,21.0,0.0,0.0,0.92,29.36,30.03,10.6,36.0,11.3,2014,3,16,-,-,RA BR UP
806,17,2014-03-17,58.0,25.0,42.0,26.0,37.0,23.0,0.0,0.0,0.0,29.13,29.86,3.6,16.0,5.6,2014,3,17,-,-,BR
807,17,2014-03-18,77.0,45.0,61.0,33.0,46.0,4.0,0.0,0.0,0.0,28.93,29.61,10.4,21.0,15.2,2014,3,18,-,-, 
808,17,2014-03-19,62.0,35.0,49.0,28.0,40.0,16.0,0.0,0.0,0.0,29.49,30.13,4.8,32.0,6.4,2014,3,19,-,-, 
809,17,2014-03-20,74.0,30.0,52.0,27.0,42.0,13.0,0.0,0.0,0.0,29.36,30.07,5.4,19.0,5.6,2014,3,20,-,-,HZ
810,17,2014-03-21,79.0,45.0,62.0,37.0,50.0,3.0,0.0,0.0,0.0,29.21,29.9,1.3,14.0,8.2,2014,3,21,-,-, 
811,17,2014-03-22,59.0,43.0,51.0,29.0,41.0,14.0,0.0,0.0,0.04,29.52,30.18,14.2,2.0,14.4,2014,3,22,-,-,RA
812,17,2014-03-23,51.0,32.0,42.0,23.0,34.0,23.0,0.0,0.0,0.0,29.68,30.38,9.4,2.0,9.8,2014,3,23,-,-, 
813,17,2014-03-24,62.0,27.0,45.0,28.0,37.0,20.0,0.0,0.0,0.0,29.52,30.22,2.7,3.0,6.2,2014,3,24,-,-, 
814,17,2014-03-25,53.0,28.0,41.0,25.0,35.0,24.0,0.0,0.0,0.0,29.64,30.35,3.7,5.0,5.4,2014,3,25,-,-,BR
815,17,2014-03-26,55.0,32.0,44.0,32.0,40.0,21.0,0.0,0.0,0.22,29.31,30.05,11.3,17.0,11.7,2014,3,26,-,-,RA
816,17,2014-03-27,82.0,54.0,68.0,46.0,55.0,0.0,3.0,0.0,0.0,29.0,29.69,11.9,20.0,16.7,2014,3,27,-,-, 
817,17,2014-03-28,56.0,42.0,49.0,37.0,44.0,16.0,0.0,0.0,0.02,29.34,29.99,8.9,2.0,9.2,2014,3,28,-,-,RA
818,17,2014-03-29,68.0,36.0,52.0,36.0,44.0,13.0,0.0,0.0,0.0,29.56,30.23,2.4,3.0,3.0,2014,3,29,-,-,BR HZ
819,17,2014-03-30,78.0,37.0,58.0,35.0,48.0,7.0,0.0,0.0,0.0,29.34,30.06,9.2,17.0,9.3,2014,3,30,-,-, 
820,17,2014-03-31,78.0,53.0,66.0,47.0,55.0,0.0,1.0,0.0,0.02,29.18,29.87,10.6,18.0,13.2,2014,3,31,-,-,RA
821,17,2014-04-01,62.0,47.0,55.0,35.0,45.0,10.0,0.0,0.0,0.0,29.28,29.98,8.5,3.0,8.3,2014,4,1,-,-, 
822,17,2014-04-02,84.0,49.0,67.0,59.0,63.0,0.0,2.0,0.0,0.0,29.03,29.74,9.4,18.0,10.6,2014,4,2,-,-, 
823,17,2014-04-03,86.0,47.0,67.0,55.0,61.0,0.0,2.0,0.0,0.0,29.03,29.68,6.0,23.0,11.7,2014,4,3,-,-,VCTS
824,17,2014-04-04,62.0,38.0,50.0,30.0,42.0,15.0,0.0,0.0,0.0,29.45,30.11,4.7,33.0,6.0,2014,4,4,-,-, 
825,17,2014-04-05,65.0,32.0,49.0,31.0,43.0,16.0,0.0,0.0,0.09190831556503205,29.41,30.1,3.7,14.0,4.6,2014,4,5,-,-,RA
826,17,2014-04-06,55.0,44.0,50.0,43.0,46.0,15.0,0.0,0.0,0.14,29.22,29.94,2.6,12.0,3.9,2014,4,6,-,-,RA BR
827,17,2014-04-07,68.0,46.0,57.0,45.0,50.0,8.0,0.0,0.0,0.22,29.19,29.88,2.9,30.0,3.8,2014,4,7,-,-,RA BR
828,17,2014-04-08,67.0,40.0,54.0,32.0,45.0,11.0,0.0,0.0,0.0,29.39,30.06,7.6,34.0,8.0,2014,4,8,-,-, 
829,17,2014-04-09,81.0,33.0,57.0,35.0,48.0,8.0,0.0,0.0,0.0,29.34,30.06,7.9,19.0,8.0,2014,4,9,-,-, 
830,17,2014-04-10,89.0,63.0,76.0,46.0,58.0,0.0,11.0,0.0,0.0,29.15,29.85,9.5,20.0,11.7,2014,4,10,-,-, 
831,17,2014-04-11,81.0,51.0,66.0,53.0,59.0,0.0,1.0,0.0,0.0,29.26,29.96,3.3,14.0,6.4,2014,4,11,-,-, 
832,17,2014-04-12,86.0,64.0,75.0,58.0,64.0,0.0,10.0,0.0,0.0,29.07,29.78,13.9,18.0,14.0,2014,4,12,-,-, 
833,17,2014-04-13,84.0,44.0,64.0,56.0,60.0,1.0,0.0,0.0,0.17,28.97,29.64,8.8,19.0,13.8,2014,4,13,-,-,RA
834,17,2014-04-14,51.0,31.0,41.0,29.0,38.0,24.0,0.0,0.0,0.01,29.46,30.11,9.3,35.0,9.5,2014,4,14,-,-,RA BR
835,17,2014-04-15,65.0,27.0,46.0,24.0,39.0,19.0,0.0,0.0,0.0,29.47,30.17,2.3,17.0,4.4,2014,4,15,-,-,RA
836,17,2014-04-16,68.0,45.0,57.0,31.0,45.0,8.0,0.0,0.0,0.0,29.34,30.04,12.5,18.0,12.7,2014,4,16,-,-, 
837,17,2014-04-17,65.0,41.0,53.0,39.0,47.0,12.0,0.0,0.0,0.09190831556503205,29.54,30.22,3.9,1.0,4.6,2014,4,17,-,-, 
838,17,2014-04-18,76.0,41.0,59.0,41.0,50.0,6.0,0.0,0.0,0.0,29.52,30.22,0.8,1.0,3.2,2014,4,18,-,-,BR HZ
839,17,2014-04-19,81.0,45.0,63.0,47.0,55.0,2.0,0.0,0.0,0.0,29.45,30.15,5.2,17.0,5.3,2014,4,19,-,-, 
840,17,2014-04-20,78.0,53.0,66.0,55.0,59.0,0.0,1.0,0.0,0.03,29.39,30.1,4.2,19.0,4.5,2014,4,20,-,-,RA BR
841,17,2014-04-21,74.0,57.0,66.0,59.0,61.0,0.0,1.0,0.0,0.93,29.33,30.02,0.6,17.0,1.1,2014,4,21,-,-,RA FG+ FG BR
