,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
696,10,2013-11-27,73.0,41.0,57.0,46.0,51.0,8.0,0.0,0.1,29.83,29.9,12.4,27.0,14.5,2013,11,27,RA BR,0702,1727
697,10,2013-11-28,57.0,35.0,46.0,35.0,41.0,19.0,0.0,0.0,30.3,30.35,14.4,36.0,15.2,2013,11,28, ,0703,1726
698,10,2013-11-29,64.0,46.0,55.0,44.0,49.0,10.0,0.0,0.0,30.37,30.41,13.0,1.0,13.8,2013,11,29, ,0704,1726
699,10,2013-11-30,61.0,55.0,58.0,52.0,54.0,7.0,0.0,0.0,30.32,30.33,14.8,1.0,14.9,2013,11,30,BR HZ,0704,1726
700,10,2013-12-01,71.0,54.0,63.0,54.0,57.0,2.0,0.0,0.0,30.12,30.13,6.0,1.0,7.1,2013,12,1,FG+ BR,0705,1726
701,10,2013-12-02,69.0,57.0,63.0,53.0,57.0,2.0,0.0,0.0,29.89,29.91,2.4,35.0,4.6,2013,12,2,FG BR,0706,1726
702,10,2013-12-03,75.0,54.0,65.0,55.0,58.0,0.0,0.0,0.0,29.9,29.93,4.9,16.0,5.2,2013,12,3,FG+ BR,0707,1726
703,10,2013-12-04,79.0,62.0,71.0,62.0,65.0,0.0,6.0,0.0,29.99,30.03,3.8,15.0,4.3,2013,12,4,RA DZ FG+ MIFG BR HZ,0708,1726
704,10,2013-12-05,83.0,62.0,73.0,63.0,66.0,0.0,8.0,0.0,30.09,30.12,5.7,17.0,5.9,2013,12,5,MIFG,0708,1726
705,10,2013-12-06,83.0,66.0,75.0,65.0,68.0,0.0,10.0,0.0,30.1,30.13,6.2,18.0,6.3,2013,12,6,MIFG,0709,1726
706,10,2013-12-07,84.0,68.0,76.0,66.0,69.0,0.0,11.0,0.0,30.16,30.18,4.6,18.0,6.0,2013,12,7,BR,0710,1726
707,10,2013-12-08,72.0,64.0,68.0,63.0,65.0,0.0,3.0,0.0,30.18,30.2,6.2,4.0,6.7,2013,12,8,FG+ FG BR HZ,0711,1727
708,10,2013-12-09,84.0,64.0,74.0,65.0,68.0,0.0,9.0,0.0,30.11,30.14,4.5,18.0,5.7,2013,12,9,FG+ FG BR,0711,1727
709,10,2013-12-10,81.0,57.0,69.0,62.0,65.0,0.0,4.0,0.17,30.08,30.12,4.1,28.0,12.6,2013,12,10,RA,0712,1727
710,10,2013-12-11,67.0,51.0,59.0,50.0,54.0,6.0,0.0,0.0,30.24,30.27,13.0,1.0,13.4,2013,12,11, ,0713,1727
711,10,2013-12-12,66.0,53.0,60.0,36.0,48.0,5.0,0.0,0.0,30.28,30.31,11.2,1.0,12.0,2013,12,12, ,0713,1727
712,10,2013-12-13,67.0,49.0,58.0,48.0,53.0,7.0,0.0,0.0,30.24,30.25,8.3,1.0,9.3,2013,12,13, ,0714,1728
713,10,2013-12-14,76.0,58.0,67.0,63.0,65.0,0.0,2.0,0.52,30.0,30.0,7.9,17.0,8.5,2013,12,14,RA BR,0715,1728
714,10,2013-12-15,68.0,50.0,59.0,54.0,57.0,6.0,0.0,0.32,29.94,30.0,6.5,29.0,9.0,2013,12,15,RA BR,0715,1728
715,10,2013-12-16,61.0,41.0,51.0,38.0,44.0,14.0,0.0,0.0,30.18,30.22,6.5,34.0,7.4,2013,12,16, ,0716,1729
716,10,2013-12-17,66.0,44.0,55.0,38.0,47.0,10.0,0.0,0.0,30.2,30.23,3.4,31.0,6.0,2013,12,17, ,0717,1729
717,10,2013-12-18,65.0,47.0,56.0,33.0,46.0,9.0,0.0,0.0,30.22,30.26,5.6,33.0,7.6,2013,12,18, ,0717,1729
718,10,2013-12-19,72.0,42.0,57.0,48.0,52.0,8.0,0.0,0.0,30.24,30.26,2.3,36.0,4.6,2013,12,19, ,0718,1730
719,10,2013-12-20,79.0,51.0,65.0,55.0,59.0,0.0,0.0,0.0,30.17,30.19,2.5,11.0,3.0,2013,12,20,MIFG,0718,1730
720,10,2013-12-21,84.0,65.0,75.0,64.0,67.0,0.0,10.0,0.0,30.08,30.1,8.8,17.0,9.2,2013,12,21, ,0719,1731
721,10,2013-12-22,84.0,69.0,77.0,67.0,70.0,0.0,12.0,0.0,30.06,30.1,8.9,18.0,9.2,2013,12,22, ,0719,1731
722,10,2013-12-23,84.0,63.0,74.0,67.0,69.0,0.0,9.0,0.0,30.09,30.11,7.1,20.0,10.0,2013,12,23,RA,0720,1732
723,10,2013-12-24,63.0,50.0,57.0,40.0,49.0,8.0,0.0,0.01,30.21,30.25,13.3,34.0,14.0,2013,12,24,RA,0720,1732
724,10,2013-12-25,62.0,43.0,53.0,44.0,48.0,12.0,0.0,0.0,30.25,30.27,13.8,36.0,14.4,2013,12,25, ,0721,1733
725,10,2013-12-26,58.0,51.0,55.0,47.0,51.0,10.0,0.0,0.0,30.22,30.24,9.8,36.0,10.3,2013,12,26, ,0721,1734
726,10,2013-12-27,61.0,53.0,57.0,50.0,53.0,8.0,0.0,0.0,30.26,30.28,12.3,1.0,12.6,2013,12,27,RA,0721,1734
727,10,2013-12-28,72.0,60.0,66.0,59.0,62.0,0.0,1.0,0.01,30.17,30.16,6.5,6.0,9.5,2013,12,28,RA BR,0722,1735
728,10,2013-12-29,74.0,60.0,67.0,64.0,66.0,0.0,2.0,1.01,29.91,29.94,6.0,22.0,9.9,2013,12,29,RA BR,0722,1735
729,10,2013-12-30,67.0,50.0,59.0,46.0,52.0,6.0,0.0,0.0,30.11,30.13,6.7,33.0,7.4,2013,12,30, ,0722,1736
730,10,2013-12-31,63.0,56.0,60.0,46.0,52.0,5.0,0.0,0.0,30.24,30.28,5.7,36.0,6.4,2013,12,31, ,0723,1737
731,10,2014-01-01,61.0,55.0,58.0,53.0,56.0,7.0,0.0,0.63,30.23,30.24,6.2,2.0,7.1,2014,1,1,RA BR,-,-
732,10,2014-01-02,65.0,53.0,59.0,57.0,59.0,6.0,0.0,1.07,29.88,29.91,3.8,29.0,9.1,2014,1,2,RA DZ FG BR,-,-
733,10,2014-01-03,53.0,34.0,44.0,24.0,35.0,21.0,0.0,0.0,30.16,30.23,15.1,35.0,17.3,2014,1,3, ,-,-
734,10,2014-01-04,54.0,40.0,47.0,42.0,45.0,18.0,0.0,0.0,30.23,30.24,13.3,1.0,13.7,2014,1,4,BR HZ,-,-
735,10,2014-01-05,76.0,53.0,65.0,55.0,58.0,0.0,0.0,0.02,30.01,30.02,0.9,10.0,6.5,2014,1,5, ,-,-
736,10,2014-01-06,68.0,38.0,53.0,41.0,49.0,12.0,0.0,0.04,29.99,30.07,9.4,28.0,12.9,2014,1,6,RA,-,-
737,10,2014-01-07,41.0,25.0,33.0,6.0,26.0,32.0,0.0,0.0,30.41,30.46,12.1,34.0,12.8,2014,1,7, ,-,-
738,10,2014-01-08,54.0,32.0,43.0,33.0,39.0,22.0,0.0,0.0,30.4,30.42,14.8,36.0,15.0,2014,1,8, ,-,-
739,10,2014-01-09,64.0,51.0,58.0,52.0,54.0,7.0,0.0,0.06,30.3,30.32,8.5,1.0,8.9,2014,1,9,RA BR HZ,-,-
740,10,2014-01-10,78.0,59.0,69.0,63.0,65.0,0.0,4.0,0.23,30.13,30.15,2.3,13.0,5.3,2014,1,10,RA FG+ FG MIFG BR,-,-
741,10,2014-01-11,81.0,65.0,73.0,64.0,66.0,0.0,8.0,0.76,29.93,29.95,12.2,21.0,13.3,2014,1,11,FG+ FG BR,-,-
742,10,2014-01-12,66.0,52.0,59.0,37.0,49.0,6.0,0.0,0.0,30.09,30.15,2.3,32.0,6.9,2014,1,12, ,-,-
743,10,2014-01-13,73.0,47.0,60.0,51.0,55.0,5.0,0.0,0.01,30.08,30.09,3.6,16.0,4.8,2014,1,13,RA BR,-,-
744,10,2014-01-14,70.0,53.0,62.0,56.0,59.0,3.0,0.0,1.36,29.91,29.95,2.8,25.0,6.0,2014,1,14,RA BR,-,-
745,10,2014-01-15,65.0,46.0,56.0,40.0,48.0,9.0,0.0,0.0,29.95,29.97,5.0,28.0,6.8,2014,1,15, ,-,-
746,10,2014-01-16,53.0,40.0,47.0,22.0,37.0,18.0,0.0,0.0,30.04,30.09,8.8,29.0,9.5,2014,1,16,RA,-,-
747,10,2014-01-17,67.0,38.0,53.0,37.0,45.0,12.0,0.0,0.0,30.09,30.1,8.4,23.0,9.1,2014,1,17, ,-,-
748,10,2014-01-18,56.0,40.0,48.0,18.0,37.0,17.0,0.0,0.0,30.14,30.18,8.1,29.0,8.9,2014,1,18, ,-,-
749,10,2014-01-19,65.0,38.0,52.0,38.0,45.0,13.0,0.0,0.0,30.1,30.12,8.8,23.0,9.2,2014,1,19,RA,-,-
750,10,2014-01-20,68.0,41.0,55.0,39.0,47.0,10.0,0.0,0.0,30.05,30.07,4.4,24.0,5.1,2014,1,20,FG,-,-
751,10,2014-01-21,72.0,48.0,60.0,46.0,52.0,5.0,0.0,0.0,29.83,29.85,9.7,25.0,12.2,2014,1,21,TS,-,-
752,10,2014-01-22,51.0,34.0,43.0,19.0,34.0,22.0,0.0,0.0,30.02,30.08,8.6,30.0,9.4,2014,1,22,FU,-,-
753,10,2014-01-23,54.0,36.0,45.0,19.0,35.0,20.0,0.0,0.0,30.27,30.32,5.7,32.0,6.6,2014,1,23, ,-,-
754,10,2014-01-24,46.0,37.0,42.0,17.0,33.0,23.0,0.0,0.0,30.42,30.44,9.7,1.0,11.9,2014,1,24, ,-,-
755,10,2014-01-25,61.0,40.0,51.0,38.0,45.0,14.0,0.0,0.0,30.13,30.12,7.9,24.0,8.2,2014,1,25,RA,-,-
756,10,2014-01-26,61.0,44.0,53.0,44.0,49.0,12.0,0.0,0.0,30.0,30.02,0.9,19.0,2.6,2014,1,26,BR,-,-
757,10,2014-01-27,75.0,51.0,63.0,51.0,56.0,2.0,0.0,0.0,29.94,29.97,4.2,24.0,5.1,2014,1,27, ,-,-
758,10,2014-01-28,62.0,43.0,53.0,51.0,53.0,12.0,0.0,0.16,29.99,30.03,8.5,1.0,9.8,2014,1,28,RA BR,-,-
759,10,2014-01-29,44.0,36.0,40.0,34.0,37.0,25.0,0.0,0.31,30.15,30.2,15.4,36.0,16.0,2014,1,29,RA BR,-,-
760,10,2014-01-30,44.0,35.0,40.0,33.0,37.0,25.0,0.0,0.05,30.2,30.22,14.1,1.0,14.6,2014,1,30,RA DZ BR,-,-
761,10,2014-01-31,58.0,42.0,50.0,42.0,46.0,15.0,0.0,0.05,30.15,30.16,9.1,1.0,9.3,2014,1,31,RA DZ BR,-,-
762,10,2014-02-01,77.0,53.0,65.0,57.0,58.0,0.0,0.0,0.04,30.08,30.1,1.7,1.0,5.1,2014,2,1,RA FG+ BR,0717,1803
763,10,2014-02-02,73.0,56.0,65.0,59.0,61.0,0.0,0.0,0.0,30.11,30.13,1.5,7.0,3.5,2014,2,2,FG+ FG BCFG BR,0717,1804
764,10,2014-02-03,85.0,63.0,74.0,62.0,66.0,0.0,9.0,0.0,30.03,30.06,5.4,20.0,6.1,2014,2,3,FG+ FG,0716,1805
765,10,2014-02-04,73.0,60.0,67.0,60.0,63.0,0.0,2.0,0.0,30.06,30.08,3.3,2.0,4.5,2014,2,4,RA FG+ BCFG BR HZ,0716,1806
766,10,2014-02-05,78.0,62.0,70.0,64.0,67.0,0.0,5.0,0.3,29.98,30.01,5.5,23.0,8.7,2014,2,5,RA BR,0715,1807
767,10,2014-02-06,64.0,45.0,55.0,40.0,46.0,10.0,0.0,0.31,30.14,30.19,11.7,36.0,13.1,2014,2,6,RA,0714,1808
768,10,2014-02-07,56.0,49.0,53.0,45.0,48.0,12.0,0.0,0.02,30.19,30.21,12.4,2.0,12.6,2014,2,7,RA BR,0713,1808
769,10,2014-02-08,55.0,47.0,51.0,45.0,49.0,14.0,0.0,0.18,30.11,30.15,7.4,2.0,8.0,2014,2,8,RA BR,0713,1809
770,10,2014-02-09,69.0,45.0,57.0,42.0,49.0,8.0,0.0,0.0,30.1,30.12,3.4,36.0,5.3,2014,2,9, ,0712,1810
771,10,2014-02-10,72.0,46.0,59.0,46.0,52.0,6.0,0.0,0.0,30.06,30.09,3.3,15.0,4.7,2014,2,10, ,0711,1811
772,10,2014-02-11,65.0,50.0,58.0,48.0,52.0,7.0,0.0,0.0,30.07,30.1,8.8,2.0,10.5,2014,2,11,BR,0710,1812
773,10,2014-02-12,57.0,48.0,53.0,48.0,49.0,12.0,0.0,0.14,29.96,29.93,10.4,2.0,12.1,2014,2,12,RA FG+ FG BR,0710,1813
774,10,2014-02-13,56.0,42.0,49.0,39.0,44.0,16.0,0.0,0.01,29.75,29.81,10.2,27.0,11.0,2014,2,13,RA FG+ BR,0709,1813
775,10,2014-02-14,67.0,38.0,53.0,35.0,44.0,12.0,0.0,0.0,29.95,29.97,6.2,20.0,7.8,2014,2,14, ,0708,1814
776,10,2014-02-15,66.0,50.0,58.0,38.0,48.0,7.0,0.0,0.06,29.93,29.98,9.1,27.0,11.6,2014,2,15, ,0707,1815
777,10,2014-02-16,67.0,41.0,54.0,34.0,45.0,11.0,0.0,0.0,30.13,30.16,0.7,12.0,4.6,2014,2,16, ,0706,1816
778,10,2014-02-17,73.0,45.0,59.0,43.0,51.0,6.0,0.0,0.0,30.17,30.2,1.9,15.0,4.0,2014,2,17, ,0705,1817
779,10,2014-02-18,76.0,52.0,64.0,50.0,56.0,1.0,0.0,0.0,30.17,30.19,3.0,15.0,4.7,2014,2,18, ,0704,1817
780,10,2014-02-19,84.0,59.0,72.0,55.0,61.0,0.0,7.0,0.0,30.1,30.12,5.5,19.0,6.6,2014,2,19, ,0703,1818
781,10,2014-02-20,85.0,60.0,73.0,59.0,64.0,0.0,8.0,0.45,30.08,30.11,7.7,16.0,8.1,2014,2,20,FG+ MIFG BR,0702,1819
782,10,2014-02-21,74.0,65.0,70.0,64.0,66.0,0.0,5.0,1.72,30.01,30.02,8.6,18.0,8.9,2014,2,21,TSRA RA BR,0701,1820
783,10,2014-02-22,70.0,59.0,65.0,47.0,56.0,0.0,0.0,0.0,30.06,30.08,5.3,4.0,6.7,2014,2,22, ,0700,1820
784,10,2014-02-23,66.0,56.0,61.0,56.0,58.0,4.0,0.0,0.72,30.04,30.05,1.6,19.0,4.6,2014,2,23,TSRA RA BR,0659,1821
785,10,2014-02-24,72.0,61.0,67.0,59.0,62.0,0.0,2.0,0.01,29.99,30.03,0.7,13.0,4.0,2014,2,24,BR,0658,1822
786,10,2014-02-25,79.0,59.0,69.0,54.0,60.0,0.0,4.0,0.0,29.98,30.0,1.0,17.0,4.5,2014,2,25, ,0657,1823
787,10,2014-02-26,65.0,52.0,59.0,56.0,59.0,6.0,0.0,0.53,29.81,29.83,4.0,29.0,7.4,2014,2,26,RA BR,0656,1823
788,10,2014-02-27,61.0,46.0,54.0,33.0,44.0,11.0,0.0,0.0,29.88,29.92,7.8,32.0,8.4,2014,2,27, ,0655,1824
789,10,2014-02-28,66.0,45.0,56.0,37.0,47.0,9.0,0.0,0.0,30.03,30.07,8.5,1.0,9.5,2014,2,28, ,0654,1825
790,10,2014-03-01,71.0,54.0,63.0,51.0,55.0,2.0,0.0,0.0,30.16,30.19,6.9,3.0,8.1,2014,3,1,BR HZ,0653,1825
791,10,2014-03-02,77.0,55.0,66.0,52.0,57.0,0.0,1.0,0.0,30.16,30.16,2.7,9.0,5.2,2014,3,2,BR HZ,0652,1826
792,10,2014-03-03,83.0,58.0,71.0,57.0,63.0,0.0,6.0,0.0,29.96,29.98,11.9,23.0,12.6,2014,3,3,RA,0651,1827
793,10,2014-03-04,71.0,48.0,60.0,49.0,52.0,5.0,0.0,0.0,30.05,30.08,15.2,2.0,15.8,2014,3,4,DZ BR HZ,0650,1827
794,10,2014-03-05,53.0,46.0,50.0,46.0,48.0,15.0,0.0,0.13,30.06,30.08,10.6,1.0,10.9,2014,3,5,RA BR,0649,1828
795,10,2014-03-06,57.0,47.0,52.0,50.0,52.0,13.0,0.0,1.11,29.93,29.92,13.7,1.0,14.4,2014,3,6,RA DZ BR,0647,1829
796,10,2014-03-07,51.0,44.0,48.0,41.0,44.0,17.0,0.0,0.03,29.86,29.92,9.0,30.0,9.7,2014,3,7,BR,0646,1830
797,10,2014-03-08,70.0,42.0,56.0,42.0,49.0,9.0,0.0,0.0,30.09,30.13,0.5,1.0,4.5,2014,3,8, ,0645,1830
798,10,2014-03-09,78.0,49.0,64.0,47.0,54.0,1.0,0.0,0.0,30.11,30.13,2.5,24.0,5.3,2014,3,9, ,0644,1831
799,10,2014-03-10,81.0,58.0,70.0,49.0,57.0,0.0,5.0,0.0,30.02,30.03,1.8,21.0,5.4,2014,3,10, ,0643,1832
800,10,2014-03-11,82.0,57.0,70.0,53.0,60.0,0.0,5.0,0.0,29.88,29.88,3.9,18.0,6.1,2014,3,11,RA,0642,1832
801,10,2014-03-12,83.0,64.0,74.0,57.0,63.0,0.0,9.0,0.71,29.7,29.72,12.9,24.0,15.2,2014,3,12,RA,0640,1833
802,10,2014-03-13,65.0,48.0,57.0,27.0,44.0,8.0,0.0,0.0,30.03,30.09,12.3,32.0,12.6,2014,3,13, ,0639,1833
803,10,2014-03-14,71.0,43.0,57.0,42.0,50.0,8.0,0.0,0.0,30.24,30.25,5.1,12.0,6.9,2014,3,14, ,0638,1834
804,10,2014-03-15,78.0,55.0,67.0,51.0,58.0,0.0,2.0,0.0,30.09,30.11,4.3,17.0,6.0,2014,3,15, ,0637,1835
805,10,2014-03-16,86.0,64.0,75.0,57.0,63.0,0.0,10.0,0.04,29.86,29.85,8.0,19.0,12.7,2014,3,16, ,0636,1835
806,10,2014-03-17,66.0,61.0,64.0,60.0,62.0,1.0,0.0,2.38,29.72,29.73,1.8,7.0,6.8,2014,3,17,TSRA RA BR,0635,1836
807,10,2014-03-18,63.0,54.0,59.0,52.0,55.0,6.0,0.0,0.61,29.85,29.91,8.7,3.0,9.7,2014,3,18,TSRA RA BR,0633,1837
808,10,2014-03-19,63.0,55.0,59.0,52.0,55.0,6.0,0.0,0.0,30.08,30.1,4.9,6.0,5.7,2014,3,19,BR,0632,1837
809,10,2014-03-20,77.0,51.0,64.0,51.0,56.0,1.0,0.0,0.0,30.03,30.05,2.7,16.0,5.3,2014,3,20,FG+ BR HZ,0631,1838
810,10,2014-03-21,78.0,57.0,68.0,48.0,57.0,0.0,3.0,0.0,30.06,30.08,4.3,8.0,7.1,2014,3,21, ,0630,1839
811,10,2014-03-22,83.0,66.0,75.0,61.0,65.0,0.0,10.0,0.0,29.99,30.01,3.1,20.0,6.2,2014,3,22, ,0628,1839
812,10,2014-03-23,82.0,60.0,71.0,56.0,62.0,0.0,6.0,0.14,29.95,29.98,7.8,27.0,8.4,2014,3,23, ,0627,1840
813,10,2014-03-24,68.0,60.0,64.0,50.0,56.0,1.0,0.0,0.32,30.03,30.05,16.0,3.0,16.7,2014,3,24, ,0626,1840
814,10,2014-03-25,76.0,51.0,64.0,40.0,52.0,1.0,0.0,0.0,29.87,29.91,13.8,31.0,15.0,2014,3,25, ,0625,1841
815,10,2014-03-26,60.0,42.0,51.0,22.0,40.0,14.0,0.0,0.0,30.22,30.27,5.8,36.0,10.9,2014,3,26, ,0624,1842
816,10,2014-03-27,70.0,52.0,61.0,46.0,54.0,4.0,0.0,0.0,30.28,30.3,7.3,11.0,8.6,2014,3,27, ,0622,1842
817,10,2014-03-28,81.0,62.0,72.0,61.0,64.0,0.0,7.0,0.45,30.11,30.11,6.9,15.0,7.6,2014,3,28,RA BR,0621,1843
818,10,2014-03-29,79.0,66.0,73.0,65.0,67.0,0.0,8.0,0.89,29.9,29.9,8.9,21.0,11.0,2014,3,29,RA BR VCTS,0620,1844
819,10,2014-03-30,75.0,53.0,64.0,39.0,51.0,1.0,0.0,0.0,29.96,30.01,10.3,30.0,10.7,2014,3,30, ,0619,1844
820,10,2014-03-31,77.0,50.0,64.0,42.0,53.0,1.0,0.0,0.0,30.09,30.12,1.1,10.0,6.2,2014,3,31, ,0618,1845
821,10,2014-04-01,83.0,54.0,67.0,48.0,57.0,0.0,2.0,0.0,30.12,30.15,4.6,16.0,6.9,2014,4,1, ,0616,1845
822,10,2014-04-02,85.0,58.0,72.0,53.0,61.0,0.0,7.0,0.0,30.13,30.15,5.5,17.0,7.8,2014,4,2, ,0615,1846
823,10,2014-04-03,88.0,64.0,76.0,58.0,65.0,0.0,11.0,0.0,30.07,30.08,7.1,17.0,8.3,2014,4,3, ,0614,1847
824,10,2014-04-04,86.0,65.0,76.0,60.0,66.0,0.0,11.0,0.0,29.99,30.01,6.3,22.0,8.2,2014,4,4, ,0613,1847
825,10,2014-04-05,82.0,65.0,74.0,64.0,67.0,0.0,9.0,0.04,29.96,30.0,2.0,19.0,5.8,2014,4,5,TSRA RA,0612,1848
826,10,2014-04-06,82.0,68.0,75.0,64.0,67.0,0.0,10.0,0.01,29.97,29.99,4.4,6.0,6.7,2014,4,6,RA,0610,1848
827,10,2014-04-07,86.0,68.0,77.0,65.0,69.0,0.0,12.0,0.04,29.85,29.85,6.6,18.0,10.0,2014,4,7,RA,0609,1849
828,10,2014-04-08,80.0,61.0,71.0,59.0,63.0,0.0,6.0,0.45,29.72,29.74,8.9,25.0,10.1,2014,4,8,RA BR,0608,1850
829,10,2014-04-09,76.0,56.0,66.0,45.0,55.0,0.0,1.0,0.0,29.93,30.0,7.9,29.0,8.8,2014,4,9, ,0607,1850
830,10,2014-04-10,79.0,56.0,68.0,47.0,57.0,0.0,3.0,0.0,30.21,30.24,4.1,14.0,6.5,2014,4,10, ,0606,1851
831,10,2014-04-11,80.0,61.0,71.0,55.0,62.0,0.0,6.0,0.0,30.21,30.22,4.9,14.0,6.8,2014,4,11, ,0605,1852
832,10,2014-04-12,82.0,65.0,74.0,57.0,64.0,0.0,9.0,0.0,30.16,30.18,5.6,11.0,6.6,2014,4,12, ,0603,1852
833,10,2014-04-13,83.0,67.0,75.0,61.0,66.0,0.0,10.0,0.0,30.1,30.11,7.7,11.0,7.9,2014,4,13, ,0602,1853
834,10,2014-04-14,85.0,70.0,78.0,65.0,70.0,0.0,13.0,0.0,29.93,29.94,8.2,15.0,9.7,2014,4,14, ,0601,1853
835,10,2014-04-15,81.0,53.0,67.0,62.0,65.0,0.0,2.0,0.16,29.8,29.84,5.7,24.0,12.7,2014,4,15,RA,0600,1854
836,10,2014-04-16,64.0,48.0,56.0,46.0,52.0,9.0,0.0,0.0,30.12,30.17,16.1,2.0,18.0,2014,4,16, ,0559,1855
837,10,2014-04-17,71.0,62.0,67.0,59.0,62.0,0.0,2.0,0.02,30.22,30.24,18.4,4.0,18.5,2014,4,17,BR HZ,0558,1855
838,10,2014-04-18,75.0,66.0,71.0,66.0,67.0,0.0,6.0,0.32,30.03,30.02,6.8,10.0,10.6,2014,4,18,RA BR,0557,1856
839,10,2014-04-19,78.0,62.0,70.0,63.0,66.0,0.0,5.0,0.05,29.86,29.9,1.9,32.0,10.4,2014,4,19,TSRA RA BR,0556,1857
840,10,2014-04-20,65.0,56.0,61.0,54.0,57.0,4.0,0.0,0.01,30.03,30.07,10.9,35.0,11.5,2014,4,20,RA BR,0555,1857
841,10,2014-04-21,77.0,61.0,69.0,55.0,60.0,0.0,4.0,0.0,30.02,30.04,3.7,1.0,7.4,2014,4,21, ,0554,1858
842,10,2014-04-22,86.0,59.0,73.0,55.0,62.0,0.0,8.0,0.0,29.88,29.89,7.3,25.0,8.0,2014,4,22, ,0553,1858
843,10,2014-04-23,88.0,63.0,76.0,61.0,66.0,0.0,11.0,0.0,29.85,29.89,3.8,26.0,7.0,2014,4,23, ,0552,1859
844,10,2014-04-24,88.0,66.0,77.0,63.0,68.0,0.0,12.0,0.0,29.93,29.95,4.7,15.0,7.3,2014,4,24,FG+ BR HZ,0551,1860
845,10,2014-04-25,88.0,67.0,78.0,62.0,68.0,0.0,13.0,0.0,29.91,29.94,10.5,26.0,10.9,2014,4,25,BR,0550,1900
846,10,2014-04-26,86.0,69.0,78.0,61.0,67.0,0.0,13.0,0.0,29.95,29.98,1.6,6.0,7.4,2014,4,26, ,0549,1900
847,10,2014-04-27,89.0,71.0,80.0,65.0,70.0,0.0,15.0,0.0,29.96,29.98,8.4,15.0,9.0,2014,4,27, ,0548,1901
848,10,2014-04-28,94.0,74.0,84.0,67.0,72.0,0.0,19.0,0.0,29.9,29.92,9.0,17.0,10.4,2014,4,28, ,0547,1902
849,10,2014-04-29,89.0,71.0,80.0,68.0,72.0,0.0,15.0,0.46,29.88,29.93,9.5,17.0,11.1,2014,4,29,TSRA,0546,1902
850,10,2014-04-30,86.0,72.0,79.0,68.0,71.0,0.0,14.0,0.03,29.98,30.0,5.8,18.0,9.4,2014,4,30,TS HZ,0545,1903
851,10,2014-05-01,87.0,72.0,80.0,68.0,71.0,0.0,15.0,0.72,29.95,29.97,3.7,23.0,5.4,2014,5,1,RA BR,0544,1904
852,10,2014-05-02,75.0,62.0,69.0,62.0,63.0,0.0,4.0,0.49,29.92,29.94,5.5,1.0,8.2,2014,5,2,RA BR,0543,1904
853,10,2014-05-03,68.0,60.0,64.0,58.0,61.0,1.0,0.0,0.34,29.95,29.98,3.5,33.0,6.2,2014,5,3,RA BR,0542,1905
854,10,2014-05-04,86.0,59.0,73.0,51.0,60.0,0.0,8.0,0.0,30.02,30.04,0.9,33.0,6.7,2014,5,4, ,0541,1906
855,10,2014-05-05,92.0,62.0,77.0,56.0,65.0,0.0,12.0,0.0,29.99,30.01,2.8,17.0,5.7,2014,5,5, ,0540,1906
856,10,2014-05-06,92.0,67.0,80.0,56.0,65.0,0.0,15.0,0.0,29.98,30.0,4.5,17.0,6.6,2014,5,6, ,0540,1907
857,10,2014-05-07,93.0,69.0,81.0,61.0,68.0,0.0,16.0,0.0,30.07,30.1,6.2,16.0,8.3,2014,5,7, ,0539,1908
858,10,2014-05-08,91.0,74.0,83.0,67.0,72.0,0.0,18.0,0.0,30.14,30.17,9.1,15.0,10.2,2014,5,8, ,0538,1908
859,10,2014-05-09,93.0,74.0,84.0,67.0,72.0,0.0,19.0,0.0,30.12,30.14,10.0,16.0,10.9,2014,5,9, ,0537,1909
860,10,2014-05-10,90.0,75.0,83.0,67.0,72.0,0.0,18.0,0.0,30.08,30.1,9.5,16.0,10.0,2014,5,10, ,0537,1910
861,10,2014-05-11,87.0,72.0,80.0,69.0,72.0,0.0,15.0,0.61,30.09,30.12,4.4,16.0,7.1,2014,5,11,TS TSRA RA,0536,1910
862,10,2014-05-12,88.0,73.0,81.0,68.0,72.0,0.0,16.0,0.0,30.12,30.14,7.6,11.0,8.2,2014,5,12, ,0535,1911
863,10,2014-05-13,87.0,75.0,81.0,68.0,72.0,0.0,16.0,0.0,30.09,30.11,10.5,10.0,10.6,2014,5,13, ,0535,1912
864,10,2014-05-14,88.0,75.0,82.0,71.0,74.0,0.0,17.0,0.01,30.03,30.04,13.6,12.0,14.2,2014,5,14,RA,0534,1912
865,10,2014-05-15,81.0,68.0,75.0,71.0,73.0,0.0,10.0,0.09,29.91,29.93,4.6,18.0,10.4,2014,5,15,TSRA RA,0533,1913
866,10,2014-05-16,82.0,58.0,70.0,46.0,57.0,0.0,5.0,0.0,30.02,30.06,10.8,31.0,11.4,2014,5,16, ,0533,1913
867,10,2014-05-17,78.0,65.0,72.0,46.0,58.0,0.0,7.0,0.0,30.14,30.17,6.7,3.0,10.5,2014,5,17, ,0532,1914
868,10,2014-05-18,84.0,60.0,72.0,55.0,63.0,0.0,7.0,0.0,30.14,30.16,4.5,14.0,6.4,2014,5,18, ,0531,1915
869,10,2014-05-19,85.0,67.0,76.0,62.0,67.0,0.0,11.0,0.0,30.14,30.18,4.9,5.0,7.5,2014,5,19,TS,0531,1915
