,date,units
1249,2013-02-20,2
1250,2013-02-21,54
1251,2013-02-21,5
1252,2013-02-21,26
1253,2013-02-22,58
1254,2013-02-22,10
1255,2013-02-22,32
1256,2013-02-22,1
1257,2013-02-23,28
1258,2013-02-23,7
1259,2013-02-23,40
1260,2013-02-24,52
1261,2013-02-24,4
1262,2013-02-24,11
1263,2013-02-24,1
1264,2013-02-25,34
1265,2013-02-25,6
1266,2013-02-25,4
1267,2013-02-26,15
1268,2013-02-26,4
1269,2013-02-26,2
1270,2013-02-26,1
1271,2013-02-27,37
1272,2013-02-27,3
1273,2013-02-27,1
1274,2013-02-28,14
1275,2013-02-28,4
1276,2013-03-01,63
1277,2013-03-01,3
1278,2013-03-02,81
1279,2013-03-02,5
1280,2013-03-03,38
1281,2013-03-03,7
1282,2013-03-03,3
1283,2013-03-04,24
1284,2013-03-04,6
1285,2013-03-05,23
1286,2013-03-05,3
1287,2013-03-05,1
1288,2013-03-06,16
1289,2013-03-06,5
1290,2013-03-07,47
1291,2013-03-07,4
1292,2013-03-07,1
1293,2013-03-07,1
1294,2013-03-08,45
1295,2013-03-08,2
1296,2013-03-08,11
1297,2013-03-09,39
1298,2013-03-09,6
1299,2013-03-09,8
1300,2013-03-10,68
1301,2013-03-10,5
1302,2013-03-10,1
1303,2013-03-11,19
1304,2013-03-11,6
1305,2013-03-12,10
1306,2013-03-12,2
1307,2013-03-13,25
1308,2013-03-13,7
1309,2013-03-14,28
1310,2013-03-14,7
1311,2013-03-15,40
1312,2013-03-16,34
1313,2013-03-16,6
1314,2013-03-17,40
1315,2013-03-17,8
1316,2013-03-18,23
1317,2013-03-18,12
1318,2013-03-18,1
1319,2013-03-19,43
1320,2013-03-20,19
1321,2013-03-20,3
1322,2013-03-21,34
1323,2013-03-21,2
1324,2013-03-22,6
1325,2013-03-22,5
1326,2013-03-23,26
1327,2013-03-23,7
1328,2013-03-24,103
1329,2013-03-24,3
1330,2013-03-25,20
1331,2013-03-25,3
1332,2013-03-26,29
1333,2013-03-26,5
1334,2013-03-27,12
1335,2013-03-27,6
1336,2013-03-28,4
1337,2013-03-28,3
1338,2013-03-29,17
1339,2013-03-29,7
1340,2013-03-30,22
1341,2013-03-30,9
1342,2013-03-31,36
1343,2013-03-31,4
1344,2013-04-01,23
1345,2013-04-01,2
1346,2013-04-02,38
1347,2013-04-02,3
1348,2013-04-03,31
1349,2013-04-03,2
1350,2013-04-04,12
1351,2013-04-04,12
1352,2013-04-05,64
1353,2013-04-05,15
1354,2013-04-05,1
1355,2013-04-06,34
1356,2013-04-06,10
1357,2013-04-07,46
1358,2013-04-07,12
1359,2013-04-08,38
1360,2013-04-08,6
1361,2013-04-09,41
1362,2013-04-09,5
1363,2013-04-10,84
1364,2013-04-10,3
1365,2013-04-11,29
1366,2013-04-11,5
1367,2013-04-12,19
1368,2013-04-12,4
1369,2013-04-12,1
1370,2013-04-13,10
1371,2013-04-13,6
1372,2013-04-14,68
1373,2013-04-14,15
1374,2013-04-15,63
1375,2013-04-15,5
1376,2013-04-16,10
1377,2013-04-16,4
1378,2013-04-17,11
1379,2013-04-17,5
1380,2013-04-18,24
1381,2013-04-18,2
1382,2013-04-19,15
1383,2013-04-19,3
1384,2013-04-19,1
1385,2013-04-20,63
1386,2013-04-20,14
1387,2013-04-21,57
1388,2013-04-21,11
1389,2013-04-22,16
1390,2013-04-22,16
1391,2013-04-23,66
1392,2013-04-23,9
1393,2013-04-24,30
1394,2013-04-24,5
1395,2013-04-25,6
1396,2013-04-25,4
1397,2013-04-26,16
1398,2013-04-26,7
1399,2013-04-27,25
1400,2013-04-27,6
1401,2013-04-28,8
1402,2013-04-28,8
1403,2013-04-29,6
1404,2013-04-30,9
1405,2013-04-30,6
1406,2013-05-01,29
1407,2013-05-01,5
1408,2013-05-02,10
1409,2013-05-02,3
1410,2013-05-02,1
1411,2013-05-03,32
1412,2013-05-03,9
1413,2013-05-04,63
1414,2013-05-04,5
1415,2013-05-05,41
1416,2013-05-05,11
1417,2013-05-06,38
1418,2013-05-06,5
1419,2013-05-07,45
1420,2013-05-07,7
1421,2013-05-08,19
1422,2013-05-08,8
1423,2013-05-08,2
1424,2013-05-09,42
1425,2013-05-09,2
1426,2013-05-10,33
1427,2013-05-10,4
1428,2013-05-10,2
1429,2013-05-11,61
1430,2013-05-11,17
1431,2013-05-11,2
1432,2013-05-12,19
1433,2013-05-12,7
1434,2013-05-12,1
1435,2013-05-13,36
1436,2013-05-13,6
1437,2013-05-14,51
1438,2013-05-14,3
1439,2013-05-15,55
1440,2013-05-15,5
1441,2013-05-16,38
1442,2013-05-16,3
1443,2013-05-17,73
1444,2013-05-17,9
1445,2013-05-18,65
1446,2013-05-18,10
1447,2013-05-18,1
1448,2013-05-19,30
1449,2013-05-19,9
1450,2013-05-20,15
1451,2013-05-20,3
1452,2013-05-21,21
1453,2013-05-21,4
1454,2013-05-22,4
1455,2013-05-22,5
1456,2013-05-22,1
1457,2013-05-23,26
1458,2013-05-23,6
1459,2013-05-23,12
1460,2013-05-24,6
1461,2013-05-24,5
1462,2013-05-24,4
1463,2013-05-25,12
1464,2013-05-25,5
1465,2013-05-26,25
1466,2013-05-26,6
1467,2013-05-27,22
1468,2013-05-27,8
1469,2013-05-28,7
1470,2013-05-28,12
1471,2013-05-28,2
1472,2013-05-29,17
1473,2013-05-29,4
1474,2013-05-30,41
1475,2013-05-30,6
1476,2013-05-31,44
1477,2013-05-31,6
1478,2013-06-01,6
1479,2013-06-01,9
1480,2013-06-02,10
1481,2013-06-02,15
1482,2013-06-03,22
1483,2013-06-03,6
1484,2013-06-11,23
1485,2013-06-11,7
1486,2013-06-12,27
1487,2013-06-12,6
1488,2013-06-13,36
1489,2013-06-13,5
1490,2013-06-14,35
1491,2013-06-14,7
1492,2013-06-15,23
1493,2013-06-15,7
1494,2013-06-16,19
1495,2013-06-16,5
1496,2013-06-17,15
1497,2013-06-17,8
1498,2013-06-18,23
1499,2013-06-18,5
1500,2013-06-19,23
1501,2013-06-19,8
1502,2013-06-20,12
1503,2013-06-20,14
1504,2013-06-21,25
1505,2013-06-21,9
1506,2013-06-22,14
1507,2013-06-22,9
1508,2013-06-23,32
1509,2013-06-23,15
1510,2013-06-24,10
1511,2013-06-24,7
1512,2013-06-25,43
1513,2013-06-25,3
1514,2013-06-26,15
1515,2013-06-26,7
1516,2013-06-27,11
1517,2013-06-27,9
1518,2013-07-05,31
1519,2013-07-05,10
1520,2013-07-06,17
1521,2013-07-06,10
1522,2013-07-07,42
1523,2013-07-07,7
1524,2013-07-08,8
1525,2013-07-08,11
1526,2013-07-09,18
1527,2013-07-09,10
1528,2013-07-10,6
1529,2013-07-10,7
1530,2013-07-11,36
1531,2013-07-11,8
1532,2013-07-12,30
1533,2013-07-12,7
1534,2013-07-13,33
1535,2013-07-13,17
1536,2013-07-14,41
1537,2013-07-14,16
1538,2013-07-15,7
1539,2013-07-15,7
1540,2013-07-16,49
1541,2013-07-16,13
1542,2013-07-17,23
1543,2013-07-17,12
1544,2013-07-18,20
1545,2013-07-18,12
1546,2013-07-19,12
1547,2013-07-19,8
1548,2013-07-27,30
1549,2013-07-27,7
1550,2013-07-28,15
1551,2013-07-28,10
1552,2013-07-29,8
1553,2013-07-29,7
1554,2013-08-13,20
1555,2013-08-13,2
1556,2013-08-13,1
1557,2013-08-14,18
1558,2013-08-14,6
1559,2013-08-15,25
1560,2013-08-15,7
1561,2013-08-16,51
1562,2013-08-16,13
1563,2013-08-16,1
1564,2013-08-17,49
1565,2013-08-17,5
1566,2013-08-18,45
1567,2013-08-18,10
1568,2013-08-18,4
1569,2013-08-19,56
1570,2013-08-19,6
1571,2013-08-19,1
1572,2013-08-20,34
1573,2013-08-20,12
1574,2013-08-20,4
1575,2013-08-21,22
1576,2013-08-21,10
1577,2013-08-21,1
1578,2013-08-22,28
1579,2013-08-22,4
1580,2013-08-23,23
1581,2013-08-23,10
1582,2013-08-23,1
1583,2013-08-24,49
1584,2013-08-24,8
1585,2013-08-24,1
1586,2013-08-25,31
1587,2013-08-25,9
1588,2013-08-25,2
1589,2013-08-26,16
1590,2013-08-26,8
1591,2013-08-27,19
1592,2013-08-27,5
1593,2013-08-28,55
1594,2013-08-28,3
1595,2013-08-29,19
1596,2013-08-29,2
1597,2013-08-29,5
1598,2013-08-30,20
1599,2013-08-30,4
1600,2013-08-31,38
1601,2013-08-31,11
1602,2013-09-01,62
1603,2013-09-01,9
1604,2013-09-01,1
1605,2013-09-02,48
1606,2013-09-02,10
1607,2013-09-02,4
1608,2013-09-03,27
1609,2013-09-03,11
1610,2013-09-04,35
1611,2013-09-04,10
1612,2013-09-05,17
1613,2013-09-05,2
1614,2013-09-06,33
1615,2013-09-06,10
1616,2013-09-06,1
1617,2013-09-07,30
1618,2013-09-07,15
1619,2013-09-07,4
1620,2013-09-08,24
1621,2013-09-08,8
1622,2013-09-16,26
1623,2013-09-16,7
1624,2013-09-16,1
1625,2013-09-17,5
1626,2013-09-17,2
1627,2013-09-18,22
1628,2013-09-18,6
1629,2013-09-19,20
1630,2013-09-19,2
1631,2013-09-19,1
1632,2013-09-20,18
1633,2013-09-20,1
1634,2013-09-21,28
1635,2013-09-21,10
1636,2013-09-22,33
1637,2013-09-22,12
1638,2013-09-22,4
1639,2013-09-23,28
1640,2013-09-23,5
1641,2013-09-24,18
1642,2013-09-24,5
1643,2013-09-24,11
1644,2013-09-24,2
1645,2013-09-25,6
1646,2013-09-25,6
1647,2013-09-25,1
1648,2013-09-25,1
1649,2013-09-26,13
1650,2013-09-26,6
1651,2013-09-26,6
1652,2013-09-27,11
1653,2013-09-27,7
1654,2013-09-27,8
1655,2013-09-27,1
1656,2013-09-28,22
1657,2013-09-28,9
1658,2013-09-28,20
1659,2013-09-28,2
1660,2013-09-28,3
1661,2013-09-29,43
1662,2013-09-29,2
1663,2013-09-29,1
1664,2013-09-29,1
1665,2013-09-29,1
1666,2013-09-29,3
1667,2013-09-30,26
1668,2013-09-30,3
1669,2013-09-30,10
1670,2013-09-30,2
1671,2013-10-01,5
1672,2013-10-01,2
1673,2013-10-01,13
1674,2013-10-02,17
1675,2013-10-02,5
1676,2013-10-02,6
1677,2013-10-02,2
1678,2013-10-03,15
1679,2013-10-03,4
1680,2013-10-03,10
1681,2013-10-03,1
1682,2013-10-04,46
1683,2013-10-04,5
1684,2013-10-04,14
1685,2013-10-04,1
1686,2013-10-04,5
1687,2013-10-05,65
1688,2013-10-05,8
1689,2013-10-05,22
1690,2013-10-05,3
1691,2013-10-05,3
1692,2013-10-06,60
1693,2013-10-06,2
1694,2013-10-06,3
1695,2013-10-07,47
1696,2013-10-07,2
1697,2013-10-07,8
1698,2013-10-08,38
1699,2013-10-08,1
1700,2013-10-08,4
1701,2013-10-09,17
1702,2013-10-09,2
1703,2013-10-10,22
1704,2013-10-10,6
1705,2013-10-10,6
1706,2013-10-10,1
1707,2013-10-11,16
1708,2013-10-11,3
1709,2013-10-11,7
1710,2013-10-11,1
1711,2013-10-12,42
1712,2013-10-12,4
1713,2013-10-12,24
1714,2013-10-12,4
1715,2013-10-13,41
1716,2013-10-13,1
1717,2013-10-13,22
1718,2013-10-13,1
1719,2013-10-13,2
1720,2013-10-14,39
1721,2013-10-14,5
1722,2013-10-14,11
1723,2013-10-14,1
1724,2013-10-14,1
1725,2013-10-15,32
1726,2013-10-15,3
1727,2013-10-15,7
1728,2013-10-16,32
1729,2013-10-16,3
1730,2013-10-16,2
1731,2013-10-17,10
1732,2013-10-17,3
1733,2013-10-17,23
1734,2013-10-18,25
1735,2013-10-18,5
1736,2013-10-18,3
1737,2013-10-18,12
1738,2013-10-18,8
1739,2013-10-19,67
1740,2013-10-19,3
1741,2013-10-19,1
1742,2013-10-19,17
1743,2013-10-20,30
1744,2013-10-20,7
1745,2013-10-20,10
1746,2013-10-21,23
1747,2013-10-21,3
1748,2013-10-21,1
1749,2013-10-21,2
1750,2013-10-22,7
1751,2013-10-22,2
1752,2013-10-22,10
1753,2013-10-22,1
1754,2013-10-23,32
1755,2013-10-23,1
1756,2013-10-23,1
1757,2013-10-24,14
1758,2013-10-24,6
1759,2013-10-24,3
1760,2013-10-25,18
1761,2013-10-25,5
1762,2013-10-25,7
1763,2013-10-25,4
1764,2013-10-26,39
1765,2013-10-26,5
1766,2013-10-26,13
1767,2013-10-26,4
1768,2013-10-27,43
1769,2013-10-27,3
1770,2013-10-27,1
1771,2013-10-27,5
1772,2013-10-27,3
1773,2013-10-28,53
1774,2013-10-28,4
1775,2013-10-28,2
1776,2013-10-29,11
1777,2013-10-29,7
1778,2013-10-29,10
1779,2013-10-29,3
1780,2013-10-30,13
1781,2013-10-30,6
1782,2013-10-31,14
1783,2013-10-31,2
1784,2013-10-31,1
1785,2013-10-31,6
1786,2013-11-01,13
1787,2013-11-01,6
1788,2013-11-01,2
1789,2013-11-02,16
1790,2013-11-02,4
1791,2013-11-02,1
1792,2013-11-02,14
1793,2013-11-03,51
1794,2013-11-03,4
1795,2013-11-03,3
1796,2013-11-03,3
1797,2013-11-04,91
1798,2013-11-04,1
1799,2013-11-04,2
1800,2013-11-04,6
1801,2013-11-04,4
1802,2013-11-05,11
1803,2013-11-05,4
1804,2013-11-05,2
1805,2013-11-05,4
1806,2013-11-06,22
1807,2013-11-06,4
1808,2013-11-06,2
1809,2013-11-06,2
1810,2013-11-07,13
1811,2013-11-07,5
1812,2013-11-07,1
1813,2013-11-08,15
1814,2013-11-08,5
1815,2013-11-08,11
1816,2013-11-09,34
1817,2013-11-09,7
1818,2013-11-09,1
1819,2013-11-09,11
1820,2013-11-09,2
1821,2013-11-10,35
1822,2013-11-10,7
1823,2013-11-10,24
1824,2013-11-10,7
1825,2013-11-11,28
1826,2013-11-11,1
1827,2013-11-11,1
1828,2013-11-11,17
1829,2013-11-11,1
1830,2013-11-12,10
1831,2013-11-12,6
1832,2013-11-12,11
1833,2013-11-12,4
1834,2013-11-13,39
1835,2013-11-13,5
1836,2013-11-13,1
1837,2013-11-13,1
1838,2013-11-13,7
1839,2013-11-14,13
1840,2013-11-14,2
1841,2013-11-14,1
1842,2013-11-22,31
1843,2013-11-22,3
1844,2013-11-22,10
1845,2013-11-22,3
1846,2013-11-23,59
1847,2013-11-23,3
1848,2013-11-23,1
1849,2013-11-23,13
1850,2013-11-23,12
1851,2013-11-23,3
1852,2013-12-01,20
1853,2013-12-01,6
1854,2013-12-01,6
1855,2013-12-01,20
1856,2013-12-01,6
1857,2013-12-01,9
1858,2013-12-02,30
1859,2013-12-02,2
1860,2013-12-02,1
1861,2013-12-02,4
1862,2013-12-02,6
1863,2013-12-02,3
1864,2013-12-03,19
1865,2013-12-03,5
1866,2013-12-03,2
1867,2013-12-03,5
1868,2013-12-03,1
1869,2013-12-03,3
1870,2013-12-04,29
1871,2013-12-04,2
1872,2013-12-04,4
1873,2013-12-04,7
1874,2013-12-05,13
1875,2013-12-05,8
1876,2013-12-05,4
1877,2013-12-06,64
1878,2013-12-06,7
1879,2013-12-06,4
1880,2013-12-06,7
1881,2013-12-06,8
1882,2013-12-07,46
1883,2013-12-07,11
1884,2013-12-07,1
1885,2013-12-07,13
1886,2013-12-07,10
1887,2013-12-08,9
1888,2013-12-08,4
1889,2013-12-08,2
1890,2013-12-08,8
1891,2013-12-09,13
1892,2013-12-09,5
1893,2013-12-09,6
1894,2013-12-09,10
1895,2013-12-09,3
1896,2013-12-09,1
1897,2013-12-10,4
1898,2013-12-10,3
1899,2013-12-10,7
1900,2013-12-10,11
1901,2013-12-11,9
1902,2013-12-11,6
1903,2013-12-11,2
1904,2013-12-11,9
1905,2013-12-12,62
1906,2013-12-12,5
1907,2013-12-12,10
1908,2013-12-12,11
1909,2013-12-12,1
1910,2013-12-13,29
1911,2013-12-13,9
1912,2013-12-13,14
1913,2013-12-13,6
1914,2013-12-13,3
1915,2013-12-14,22
1916,2013-12-14,13
1917,2013-12-14,2
1918,2013-12-15,65
1919,2013-12-15,2
1920,2013-12-16,21
1921,2013-12-16,6
1922,2013-12-16,10
1923,2013-12-16,1
1924,2013-12-17,16
1925,2013-12-17,7
1926,2013-12-17,1
1927,2013-12-17,24
1928,2013-12-18,6
1929,2013-12-18,4
1930,2013-12-19,18
1931,2013-12-19,1
1932,2013-12-20,20
1933,2013-12-20,5
1934,2013-12-20,11
1935,2013-12-21,31
1936,2013-12-21,2
1937,2013-12-21,12
1938,2013-12-22,17
1939,2013-12-22,4
1940,2013-12-22,1
1941,2013-12-23,15
1942,2013-12-23,3
1943,2013-12-23,2
1944,2013-12-24,4
1945,2013-12-24,6
1946,2013-12-24,2
1947,2014-01-02,54
1948,2014-01-02,4
1949,2014-01-02,1
1950,2014-01-02,2
1951,2014-01-03,5
1952,2014-01-03,1
1953,2014-01-03,2
1954,2014-01-04,54
1955,2014-01-04,9
1956,2014-01-04,1
1957,2014-01-05,60
1958,2014-01-05,8
1959,2014-01-05,5
1960,2014-01-06,44
1961,2014-01-06,2
1962,2014-01-06,8
1963,2014-01-06,2
1964,2014-01-07,25
1965,2014-01-07,6
1966,2014-01-07,12
1967,2014-01-07,4
1968,2014-01-07,2
1969,2014-01-08,22
1970,2014-01-08,1
1971,2014-01-08,1
1972,2014-01-08,4
1973,2014-01-09,34
1974,2014-01-09,2
1975,2014-01-09,3
1976,2014-01-09,5
1977,2014-01-09,1
1978,2014-01-09,5
1979,2014-01-10,3
1980,2014-01-10,9
1981,2014-01-10,2
1982,2014-01-10,2
1983,2014-01-10,1
1984,2014-01-11,61
1985,2014-01-11,12
1986,2014-01-11,3
1987,2014-01-11,4
1988,2014-01-11,4
1989,2014-01-12,19
1990,2014-01-12,4
1991,2014-01-12,7
1992,2014-01-12,4
1993,2014-01-13,43
1994,2014-01-13,3
1995,2014-01-13,1
1996,2014-01-13,2
1997,2014-01-14,18
1998,2014-01-14,7
1999,2014-01-14,6
2000,2014-01-14,2
2001,2014-01-15,24
2002,2014-01-15,4
2003,2014-01-15,2
2004,2014-01-15,3
2005,2014-01-16,32
2006,2014-01-16,3
2007,2014-01-16,4
2008,2014-01-16,1
2009,2014-01-16,1
2010,2014-01-17,56
2011,2014-01-17,1
2012,2014-01-17,10
2013,2014-01-17,5
2014,2014-01-18,18
2015,2014-01-18,4
2016,2014-01-18,10
2017,2014-01-18,11
2018,2014-01-18,3
2019,2014-01-19,31
2020,2014-01-19,5
2021,2014-01-19,1
2022,2014-01-19,7
2023,2014-01-19,12
2024,2014-01-19,3
2025,2014-01-20,37
2026,2014-01-20,3
2027,2014-01-20,1
2028,2014-01-20,8
2029,2014-01-20,8
2030,2014-01-21,24
2031,2014-01-21,3
2032,2014-01-21,1
2033,2014-01-21,7
2034,2014-01-21,2
2035,2014-01-21,2
2036,2014-01-22,3
2037,2014-01-22,1
2038,2014-01-23,5
2039,2014-01-23,2
2040,2014-01-23,6
2041,2014-01-23,2
2042,2014-01-23,4
2043,2014-01-24,97
2044,2014-01-24,6
2045,2014-01-24,4
2046,2014-01-24,1
2047,2014-01-25,47
2048,2014-01-25,6
2049,2014-01-25,11
2050,2014-01-25,3
2051,2014-01-25,4
2052,2014-01-26,67
2053,2014-01-26,5
2054,2014-01-26,2
2055,2014-01-26,2
2056,2014-01-27,16
2057,2014-01-27,7
2058,2014-01-27,4
2059,2014-01-27,2
2060,2014-01-28,58
2061,2014-01-28,2
2062,2014-01-28,10
2063,2014-01-28,1
2064,2014-01-29,8
2065,2014-01-29,1
2066,2014-01-29,8
2067,2014-01-29,3
2068,2014-01-30,13
2069,2014-01-30,5
2070,2014-01-30,6
2071,2014-01-30,2
2072,2014-01-30,1
2073,2014-01-31,33
2074,2014-01-31,7
2075,2014-01-31,10
2076,2014-01-31,3
2077,2014-02-01,30
2078,2014-02-01,8
2079,2014-02-01,9
2080,2014-02-01,2
2081,2014-02-02,57
2082,2014-02-02,3
2083,2014-02-02,8
2084,2014-02-02,6
2085,2014-02-03,13
2086,2014-02-03,3
2087,2014-02-03,6
2088,2014-02-03,3
2089,2014-02-03,1
2090,2014-02-04,37
2091,2014-02-04,10
2092,2014-02-04,9
2093,2014-02-04,5
2094,2014-02-04,1
2095,2014-02-05,2
2096,2014-02-05,1
2097,2014-02-05,4
2098,2014-02-05,2
2099,2014-02-06,18
2100,2014-02-06,2
2101,2014-02-06,8
2102,2014-02-06,8
2103,2014-02-07,42
2104,2014-02-07,4
2105,2014-02-07,6
2106,2014-02-07,1
2107,2014-02-07,2
2108,2014-02-08,58
2109,2014-02-08,5
2110,2014-02-08,7
2111,2014-02-08,8
2112,2014-02-09,61
2113,2014-02-09,10
2114,2014-02-09,1
2115,2014-02-09,2
2116,2014-02-09,5
2117,2014-02-09,10
2118,2014-02-10,21
2119,2014-02-10,7
2120,2014-02-10,8
2121,2014-02-10,1
2122,2014-02-11,10
2123,2014-02-11,7
2124,2014-02-11,6
2125,2014-02-11,3
2126,2014-02-12,28
2127,2014-02-12,3
2128,2014-02-12,2
2129,2014-02-12,6
2130,2014-02-12,13
2131,2014-02-12,5
2132,2014-02-13,3
2133,2014-02-13,6
2134,2014-02-13,7
2135,2014-02-13,16
2136,2014-02-14,5
2137,2014-02-14,2
2138,2014-02-14,1
2139,2014-02-14,8
2140,2014-02-14,10
2141,2014-02-15,22
2142,2014-02-15,8
2143,2014-02-15,1
2144,2014-02-15,9
2145,2014-02-16,56
2146,2014-02-16,2
2147,2014-02-16,4
2148,2014-02-16,1
2149,2014-02-16,3
2150,2014-02-17,27
2151,2014-02-17,3
2152,2014-02-17,1
2153,2014-02-17,7
2154,2014-02-18,1
2155,2014-02-18,2
2156,2014-02-18,1
2157,2014-02-18,2
2158,2014-02-18,1
2159,2014-02-19,7
2160,2014-02-19,3
2161,2014-02-19,3
2162,2014-02-19,7
2163,2014-02-19,1
2164,2014-02-20,53
2165,2014-02-20,5
2166,2014-02-20,5
2167,2014-02-20,9
2168,2014-02-20,1
2169,2014-02-21,47
2170,2014-02-21,10
2171,2014-02-21,10
2172,2014-02-21,2
2173,2014-02-22,52
2174,2014-02-22,6
2175,2014-02-22,12
2176,2014-02-22,7
2177,2014-02-23,31
2178,2014-02-23,8
2179,2014-02-23,1
2180,2014-02-24,10
2181,2014-02-24,5
2182,2014-02-24,5
2183,2014-02-25,5
2184,2014-02-25,2
2185,2014-02-25,4
2186,2014-02-26,9
2187,2014-02-26,2
2188,2014-02-26,3
2189,2014-02-26,3
2190,2014-02-27,8
2191,2014-02-27,2
2192,2014-02-27,4
2193,2014-02-27,2
2194,2014-02-28,22
2195,2014-02-28,4
2196,2014-02-28,5
2197,2014-02-28,1
2198,2014-03-01,25
2199,2014-03-01,9
2200,2014-03-01,7
2201,2014-03-01,4
2202,2014-03-02,56
2203,2014-03-02,8
2204,2014-03-02,7
2205,2014-03-02,1
2206,2014-03-03,7
2207,2014-03-03,4
2208,2014-03-03,10
2209,2014-03-04,16
2210,2014-03-04,5
2211,2014-03-04,5
2212,2014-03-04,1
2213,2014-03-05,37
2214,2014-03-05,3
2215,2014-03-05,6
2216,2014-03-05,2
2217,2014-03-06,12
2218,2014-03-06,6
2219,2014-03-06,5
2220,2014-03-07,34
2221,2014-03-07,3
2222,2014-03-07,7
2223,2014-03-07,1
2224,2014-03-08,55
2225,2014-03-08,10
2226,2014-03-08,13
2227,2014-03-08,2
2228,2014-03-09,58
2229,2014-03-09,6
2230,2014-03-09,13
2231,2014-03-09,3
2232,2014-03-10,8
2233,2014-03-10,6
2234,2014-03-10,6
2235,2014-03-11,6
2236,2014-03-11,7
2237,2014-03-11,5
2238,2014-03-11,5
2239,2014-03-12,57
2240,2014-03-12,1
2241,2014-03-12,3
2242,2014-03-12,3
2243,2014-03-13,18
2244,2014-03-13,4
2245,2014-03-13,7
2246,2014-03-13,1
2247,2014-03-14,51
2248,2014-03-14,3
2249,2014-03-14,9
2250,2014-03-14,6
2251,2014-03-15,29
2252,2014-03-15,8
2253,2014-03-15,7
2254,2014-03-15,1
2255,2014-03-16,57
2256,2014-03-16,12
2257,2014-03-16,9
2258,2014-03-16,3
2259,2014-03-17,37
2260,2014-03-17,4
2261,2014-03-17,8
2262,2014-03-17,2
2263,2014-03-18,7
2264,2014-03-18,4
2265,2014-03-18,2
2266,2014-03-19,15
2267,2014-03-19,2
2268,2014-03-19,9
2269,2014-03-19,1
2270,2014-03-20,2
2271,2014-03-20,2
2272,2014-03-20,5
2273,2014-03-21,11
2274,2014-03-21,9
2275,2014-03-21,6
2276,2014-03-21,1
2277,2014-03-22,34
2278,2014-03-22,8
2279,2014-03-22,9
2280,2014-03-22,4
2281,2014-03-23,33
2282,2014-03-23,9
2283,2014-03-23,2
2284,2014-03-23,5
2285,2014-03-24,19
2286,2014-03-24,2
2287,2014-03-24,6
2288,2014-03-25,11
2289,2014-03-25,8
2290,2014-03-25,3
2291,2014-03-25,7
2292,2014-03-26,2
2293,2014-03-26,4
2294,2014-03-26,2
2295,2014-03-26,3
2296,2014-04-03,6
2297,2014-04-03,4
2298,2014-04-03,2
2299,2014-04-03,1
2300,2014-04-04,55
2301,2014-04-04,6
2302,2014-04-04,12
2303,2014-04-05,61
2304,2014-04-05,11
2305,2014-04-05,6
2306,2014-04-05,3
2307,2014-04-06,19
2308,2014-04-06,8
2309,2014-04-06,4
2310,2014-04-07,10
2311,2014-04-07,5
2312,2014-04-07,8
2313,2014-04-07,2
2314,2014-04-08,29
2315,2014-04-08,3
2316,2014-04-08,3
2317,2014-04-09,29
2318,2014-04-09,3
2319,2014-04-09,5
2320,2014-04-09,10
2321,2014-04-10,3
2322,2014-04-10,5
2323,2014-04-10,7
2324,2014-04-11,7
2325,2014-04-11,5
2326,2014-04-11,11
2327,2014-04-12,16
2328,2014-04-12,7
2329,2014-04-12,9
2330,2014-04-13,23
2331,2014-04-13,4
2332,2014-04-13,6
2333,2014-04-14,9
2334,2014-04-14,5
2335,2014-04-14,2
2336,2014-04-15,7
2337,2014-04-15,6
2338,2014-04-15,2
2339,2014-04-16,2
2340,2014-04-16,6
2341,2014-04-16,3
2342,2014-04-17,8
2343,2014-04-17,4
2344,2014-04-17,1
2345,2014-04-18,8
2346,2014-04-18,4
2347,2014-04-18,7
2348,2014-04-19,17
2349,2014-04-19,12
2350,2014-04-19,7
2351,2014-04-20,15
2352,2014-04-20,9
2353,2014-04-20,6
2354,2014-04-21,8
2355,2014-04-21,3
2356,2014-04-21,5
2357,2014-04-22,23
2358,2014-04-22,4
2359,2014-04-22,2
2360,2014-04-23,24
2361,2014-04-23,8
2362,2014-04-23,3
2363,2014-04-23,6
2364,2014-04-24,15
2365,2014-04-24,2
2366,2014-04-24,3
2367,2014-04-25,23
2368,2014-04-25,1
2369,2014-04-25,6
2370,2014-04-26,19
2371,2014-04-26,7
2372,2014-04-26,5
2373,2014-04-27,37
2374,2014-04-27,6
2375,2014-04-27,5
2376,2014-04-27,1
2377,2014-04-28,10
2378,2014-04-28,2
2379,2014-04-28,3
2380,2014-04-28,3
2381,2014-04-29,11
2382,2014-04-29,3
2383,2014-04-29,1
2384,2014-04-30,8
2385,2014-04-30,5
2386,2014-04-30,5
2387,2014-05-01,5
2388,2014-05-01,7
2389,2014-05-01,7
2390,2014-05-01,1
2391,2014-05-02,17
2392,2014-05-02,3
2393,2014-05-02,7
2394,2014-05-03,35
2395,2014-05-03,4
2396,2014-05-03,5
2397,2014-05-03,5
2398,2014-05-04,28
2399,2014-05-04,7
2400,2014-05-04,8
2401,2014-05-04,2
2402,2014-05-05,18
2403,2014-05-05,3
2404,2014-05-05,4
2405,2014-05-06,17
2406,2014-05-06,1
2407,2014-05-06,4
2408,2014-05-07,4
2409,2014-05-07,9
2410,2014-05-07,1
2411,2014-05-08,5
2412,2014-05-08,1
2413,2014-05-08,2
2414,2014-05-09,12
