,date,station_nbr,store_nbr,item_nbr,units,depart,codesum
637,2012-01-06,10,22,9,136,M,FG+ BR
638,2012-01-06,10,22,68,60,M,FG+ BR
639,2012-01-06,10,27,9,84,M,FG+ BR
640,2012-01-06,10,27,68,51,M,FG+ BR
641,2012-01-06,10,27,80,1,M,FG+ BR
642,2012-01-06,11,12,16,34, 1,FG+ BR
643,2012-01-06,11,12,37,25, 1,FG+ BR
644,2012-01-06,11,12,79,1, 1,FG+ BR
645,2012-01-06,11,12,93,1, 1,FG+ BR
646,2012-01-06,11,43,16,79, 1,FG+ BR
647,2012-01-06,11,43,37,32, 1,FG+ BR
648,2012-01-06,11,43,73,1, 1,FG+ BR
649,2012-01-06,12,5,16,22,M,FG+ BR
650,2012-01-06,12,5,32,1,M,FG+ BR
651,2012-01-06,12,5,37,22,M,FG+ BR
652,2012-01-06,12,10,5,48,M,FG+ BR
653,2012-01-06,12,10,37,40,M,FG+ BR
654,2012-01-06,12,41,16,55,M,FG+ BR
655,2012-01-06,12,41,61,7,M,FG+ BR
656,2012-01-06,12,41,68,105,M,FG+ BR
657,2012-01-06,12,44,5,95,M,FG+ BR
658,2012-01-06,12,44,68,40,M,FG+ BR
659,2012-01-06,13,15,5,100,M, 
660,2012-01-06,13,15,45,112,M, 
661,2012-01-06,13,15,61,3,M, 
662,2012-01-06,13,25,9,79,M, 
663,2012-01-06,13,25,45,89,M, 
664,2012-01-06,13,25,81,10,M, 
665,2012-01-06,13,32,9,55,M, 
666,2012-01-06,13,32,45,48,M, 
667,2012-01-06,13,37,5,38,M, 
668,2012-01-06,13,37,45,72,M, 
669,2012-01-06,13,37,53,2,M, 
670,2012-01-06,13,40,5,88,M, 
671,2012-01-06,13,40,45,68,M, 
672,2012-01-06,14,2,5,145,16, 
673,2012-01-06,14,2,11,2,16, 
674,2012-01-06,14,2,44,109,16, 
675,2012-01-06,14,6,9,40,16, 
676,2012-01-06,14,6,45,58,16, 
677,2012-01-06,14,38,9,84,16, 
678,2012-01-06,14,38,45,108,16, 
679,2012-01-06,14,42,5,63,16, 
680,2012-01-06,14,42,45,72,16, 
681,2012-01-06,14,42,82,1,16, 
682,2012-01-06,15,19,16,26, 4,SN
683,2012-01-06,15,19,69,1, 4,SN
684,2012-01-06,15,19,83,9, 4,SN
685,2012-01-06,15,19,93,5, 4,SN
686,2012-01-06,16,14,9,5,M, 
687,2012-01-06,16,14,25,21,M, 
688,2012-01-06,16,14,50,1,M, 
689,2012-01-06,16,14,70,3,M, 
690,2012-01-06,16,45,9,32,M, 
691,2012-01-06,17,9,5,94,M, 
692,2012-01-06,17,9,45,69,M, 
693,2012-01-06,17,18,5,11,M, 
694,2012-01-06,17,18,37,4,M, 
695,2012-01-06,17,23,5,63,M, 
696,2012-01-06,17,23,29,1,M, 
697,2012-01-06,17,23,45,44,M, 
698,2012-01-06,17,26,5,70,M, 
699,2012-01-06,17,26,45,42,M, 
700,2012-01-06,17,31,9,57,M, 
701,2012-01-06,17,31,45,74,M, 
702,2012-01-06,17,31,93,12,M, 
703,2012-01-06,17,34,9,55,M, 
704,2012-01-06,17,34,45,122,M, 
705,2012-01-06,17,34,93,3,M, 
706,2012-01-06,18,36,9,41,16, 
707,2012-01-06,18,36,44,151,16, 
708,2012-01-06,19,30,16,56,24, 
709,2012-01-06,19,30,44,239,24, 
710,2012-01-06,20,17,9,239,M, 
711,2012-01-06,20,17,37,63,M, 
712,2012-01-06,20,17,48,119,M, 
713,2012-01-06,20,17,71,1,M, 
714,2012-01-07,1,1,9,2,M, 
715,2012-01-07,1,1,28,1,M, 
716,2012-01-07,2,16,16,42,23, 
717,2012-01-07,2,16,25,250,23, 
718,2012-01-07,2,16,50,2,23, 
719,2012-01-07,3,21,5,32,11, 
720,2012-01-07,3,21,44,82,11, 
721,2012-01-07,3,21,91,1,11, 
722,2012-01-07,3,29,8,21,11, 
723,2012-01-07,3,29,41,24,11, 
724,2012-01-07,3,29,45,83,11, 
725,2012-01-07,3,29,56,5,11, 
726,2012-01-07,3,33,9,180,11, 
727,2012-01-07,3,33,44,230,11, 
728,2012-01-07,3,33,92,4,11, 
729,2012-01-07,4,8,5,72, 8,FG+ BR
730,2012-01-07,4,8,23,14, 8,FG+ BR
731,2012-01-07,6,7,5,190, 9,FG+ BR
732,2012-01-07,6,7,7,4, 9,FG+ BR
733,2012-01-07,6,7,23,26, 9,FG+ BR
734,2012-01-07,6,13,5,170, 9,FG+ BR
735,2012-01-07,6,13,36,95, 9,FG+ BR
736,2012-01-07,6,13,46,9, 9,FG+ BR
737,2012-01-07,6,13,93,1, 9,FG+ BR
738,2012-01-07,7,3,5,136,M, 
739,2012-01-07,7,3,45,124,M, 
740,2012-01-07,7,20,5,46,M, 
741,2012-01-07,7,20,18,4,M, 
742,2012-01-07,7,20,41,30,M, 
743,2012-01-07,7,20,74,4,M, 
744,2012-01-07,7,28,5,27,M, 
745,2012-01-07,7,28,35,3,M, 
746,2012-01-07,7,28,45,61,M, 
747,2012-01-07,8,39,9,4,M,FG+ FG BR
748,2012-01-07,8,39,36,11,M,FG+ FG BR
749,2012-01-07,9,4,9,190,M, 
750,2012-01-07,9,4,27,6,M, 
751,2012-01-07,9,24,6,61,M, 
752,2012-01-07,9,24,43,130,M, 
753,2012-01-07,9,24,60,2,M, 
754,2012-01-07,10,11,9,67,M,FG+ FG BR
755,2012-01-07,10,11,61,4,M,FG+ FG BR
756,2012-01-07,10,11,68,84,M,FG+ FG BR
757,2012-01-07,10,22,9,89,M,FG+ FG BR
758,2012-01-07,10,22,68,72,M,FG+ FG BR
759,2012-01-07,10,27,9,51,M,FG+ FG BR
760,2012-01-07,10,27,68,66,M,FG+ FG BR
761,2012-01-07,11,12,16,54, 5,FG+ FG BR
762,2012-01-07,11,12,37,51, 5,FG+ FG BR
763,2012-01-07,11,12,93,7, 5,FG+ FG BR
764,2012-01-07,11,43,16,110, 5,FG+ FG BR
765,2012-01-07,11,43,37,38, 5,FG+ FG BR
766,2012-01-07,12,5,16,40,M,FG+ FG BR
767,2012-01-07,12,5,20,1,M,FG+ FG BR
768,2012-01-07,12,5,37,30,M,FG+ FG BR
769,2012-01-07,12,10,5,120,M,FG+ FG BR
770,2012-01-07,12,10,21,1,M,FG+ FG BR
771,2012-01-07,12,10,37,46,M,FG+ FG BR
772,2012-01-07,12,41,16,84,M,FG+ FG BR
773,2012-01-07,12,41,61,2,M,FG+ FG BR
774,2012-01-07,12,41,68,164,M,FG+ FG BR
775,2012-01-07,12,41,93,2,M,FG+ FG BR
776,2012-01-07,12,44,5,31,M,FG+ FG BR
777,2012-01-07,12,44,62,5,M,FG+ FG BR
778,2012-01-07,12,44,68,55,M,FG+ FG BR
779,2012-01-07,13,15,5,220,M,SN FG+ FZFG BR
780,2012-01-07,13,15,17,4,M,SN FG+ FZFG BR
781,2012-01-07,13,15,45,171,M,SN FG+ FZFG BR
782,2012-01-07,13,15,49,2,M,SN FG+ FZFG BR
783,2012-01-07,13,15,61,2,M,SN FG+ FZFG BR
784,2012-01-07,13,25,9,168,M,SN FG+ FZFG BR
785,2012-01-07,13,25,45,163,M,SN FG+ FZFG BR
786,2012-01-07,13,25,50,1,M,SN FG+ FZFG BR
787,2012-01-07,13,25,81,19,M,SN FG+ FZFG BR
788,2012-01-07,13,32,9,81,M,SN FG+ FZFG BR
789,2012-01-07,13,32,19,2,M,SN FG+ FZFG BR
790,2012-01-07,13,32,45,63,M,SN FG+ FZFG BR
791,2012-01-07,13,32,51,2,M,SN FG+ FZFG BR
792,2012-01-07,13,32,58,2,M,SN FG+ FZFG BR
793,2012-01-07,13,32,86,2,M,SN FG+ FZFG BR
794,2012-01-07,13,32,93,8,M,SN FG+ FZFG BR
795,2012-01-07,13,37,5,112,M,SN FG+ FZFG BR
796,2012-01-07,13,37,45,65,M,SN FG+ FZFG BR
797,2012-01-07,13,37,53,2,M,SN FG+ FZFG BR
798,2012-01-07,13,40,5,197,M,SN FG+ FZFG BR
799,2012-01-07,13,40,45,113,M,SN FG+ FZFG BR
800,2012-01-07,13,40,55,4,M,SN FG+ FZFG BR
801,2012-01-07,14,2,5,71,13, 
802,2012-01-07,14,2,44,169,13, 
803,2012-01-07,14,6,9,110,13, 
804,2012-01-07,14,6,45,57,13, 
805,2012-01-07,14,38,9,142,13, 
806,2012-01-07,14,38,45,132,13, 
807,2012-01-07,14,42,5,68,13, 
808,2012-01-07,14,42,45,58,13, 
809,2012-01-07,15,19,16,31,13, 
810,2012-01-07,15,19,69,1,13, 
811,2012-01-07,15,19,83,18,13, 
812,2012-01-07,16,14,9,43,M, 
813,2012-01-07,16,14,25,9,M, 
814,2012-01-07,16,14,70,1,M, 
815,2012-01-07,16,45,9,19,M, 
816,2012-01-07,17,9,5,120,M, 
817,2012-01-07,17,9,10,4,M, 
818,2012-01-07,17,9,45,75,M, 
819,2012-01-07,17,18,5,23,M, 
820,2012-01-07,17,18,37,12,M, 
821,2012-01-07,17,23,5,26,M, 
822,2012-01-07,17,23,29,1,M, 
823,2012-01-07,17,23,45,34,M, 
824,2012-01-07,17,26,5,36,M, 
825,2012-01-07,17,26,45,62,M, 
826,2012-01-07,17,31,9,66,M, 
827,2012-01-07,17,31,45,60,M, 
828,2012-01-07,17,31,93,3,M, 
829,2012-01-07,17,34,9,95,M, 
830,2012-01-07,17,34,31,2,M, 
831,2012-01-07,17,34,45,133,M, 
832,2012-01-07,17,34,52,1,M, 
833,2012-01-07,18,36,9,98, 8, 
834,2012-01-07,18,36,44,155, 8, 
835,2012-01-07,19,30,16,44,14, 
836,2012-01-07,19,30,44,234,14, 
837,2012-01-07,19,30,49,1,14, 
838,2012-01-07,19,30,65,1,14, 
839,2012-01-07,20,17,9,154,M, 
840,2012-01-07,20,17,37,82,M, 
841,2012-01-07,20,17,48,249,M, 
842,2012-01-07,20,17,71,1,M, 
843,2012-01-08,1,1,9,22,M, 
844,2012-01-08,1,1,28,4,M, 
845,2012-01-08,1,1,51,1,M, 
846,2012-01-08,2,16,16,47, 8, 
847,2012-01-08,2,16,25,300, 8, 
848,2012-01-08,3,21,5,140, 7, 
849,2012-01-08,3,21,44,76, 7, 
850,2012-01-08,3,29,8,51, 7, 
851,2012-01-08,3,29,41,34, 7, 
852,2012-01-08,3,29,45,115, 7, 
853,2012-01-08,3,29,56,5, 7, 
854,2012-01-08,3,33,9,273, 7, 
855,2012-01-08,3,33,44,233, 7, 
856,2012-01-08,4,8,5,101, 3,RA HZ
857,2012-01-08,4,8,23,17, 3,RA HZ
858,2012-01-08,4,8,93,1, 3,RA HZ
859,2012-01-08,6,7,5,213, 3,RA BR
860,2012-01-08,6,7,7,3, 3,RA BR
861,2012-01-08,6,7,23,32, 3,RA BR
862,2012-01-08,6,13,5,282, 3,RA BR
863,2012-01-08,6,13,36,142, 3,RA BR
864,2012-01-08,6,13,93,7, 3,RA BR
865,2012-01-08,7,3,5,54,M, 
866,2012-01-08,7,3,45,113,M, 
867,2012-01-08,7,20,5,132,M, 
868,2012-01-08,7,20,18,1,M, 
869,2012-01-08,7,20,41,34,M, 
870,2012-01-08,7,20,74,4,M, 
871,2012-01-08,7,28,5,78,M, 
872,2012-01-08,7,28,35,1,M, 
873,2012-01-08,7,28,45,76,M, 
874,2012-01-08,8,39,36,14,M,RA BR HZ
875,2012-01-08,9,4,9,123,M,BR
876,2012-01-08,9,4,27,20,M,BR
877,2012-01-08,9,24,6,146,M,BR
878,2012-01-08,9,24,43,120,M,BR
879,2012-01-08,10,11,9,56,M, 
880,2012-01-08,10,11,68,73,M, 
881,2012-01-08,10,22,9,100,M, 
882,2012-01-08,10,22,68,76,M, 
883,2012-01-08,10,27,9,68,M, 
884,2012-01-08,10,27,68,91,M, 
885,2012-01-08,10,27,93,2,M, 
886,2012-01-08,11,12,16,61, 6,BR
887,2012-01-08,11,12,37,43, 6,BR
888,2012-01-08,11,43,16,99, 6,BR
889,2012-01-08,11,43,37,22, 6,BR
890,2012-01-08,12,5,16,71,M,FG BR
891,2012-01-08,12,5,32,1,M,FG BR
892,2012-01-08,12,5,37,32,M,FG BR
893,2012-01-08,12,10,5,75,M,FG BR
894,2012-01-08,12,10,37,42,M,FG BR
895,2012-01-08,12,41,16,83,M,FG BR
896,2012-01-08,12,41,61,1,M,FG BR
897,2012-01-08,12,41,68,110,M,FG BR
898,2012-01-08,12,41,86,1,M,FG BR
899,2012-01-08,12,44,5,55,M,FG BR
900,2012-01-08,12,44,62,5,M,FG BR
901,2012-01-08,12,44,68,64,M,FG BR
902,2012-01-08,13,15,5,232,M, 
903,2012-01-08,13,15,17,2,M, 
904,2012-01-08,13,15,45,175,M, 
905,2012-01-08,13,15,49,1,M, 
906,2012-01-08,13,15,61,3,M, 
907,2012-01-08,13,15,93,3,M, 
908,2012-01-08,13,25,9,179,M, 
909,2012-01-08,13,25,12,1,M, 
910,2012-01-08,13,25,45,140,M, 
911,2012-01-08,13,25,81,22,M, 
912,2012-01-08,13,32,9,48,M, 
913,2012-01-08,13,32,19,1,M, 
914,2012-01-08,13,32,45,42,M, 
915,2012-01-08,13,32,51,1,M, 
916,2012-01-08,13,32,58,2,M, 
917,2012-01-08,13,37,5,71,M, 
918,2012-01-08,13,37,45,80,M, 
919,2012-01-08,13,40,5,102,M, 
920,2012-01-08,13,40,45,93,M, 
921,2012-01-08,13,40,51,5,M, 
922,2012-01-08,13,40,55,2,M, 
923,2012-01-08,14,2,5,157,11, 
924,2012-01-08,14,2,11,4,11, 
925,2012-01-08,14,2,44,154,11, 
926,2012-01-08,14,2,85,2,11, 
927,2012-01-08,14,6,9,66,11, 
928,2012-01-08,14,6,45,62,11, 
929,2012-01-08,14,38,9,205,11, 
930,2012-01-08,14,38,45,144,11, 
931,2012-01-08,14,42,5,108,11, 
932,2012-01-08,14,42,45,101,11, 
933,2012-01-08,14,42,82,4,11, 
934,2012-01-08,15,19,16,26,11, 
935,2012-01-08,15,19,69,1,11, 
936,2012-01-08,15,19,83,9,11, 
937,2012-01-08,16,14,9,16,M, 
938,2012-01-08,16,14,50,1,M, 
939,2012-01-08,16,14,70,2,M, 
940,2012-01-08,16,45,9,8,M, 
941,2012-01-08,16,45,50,1,M, 
942,2012-01-08,17,9,5,86,M, 
943,2012-01-08,17,9,10,1,M, 
944,2012-01-08,17,9,45,8,M, 
945,2012-01-08,17,9,93,1,M, 
946,2012-01-08,17,18,5,16,M, 
947,2012-01-08,17,18,37,28,M, 
948,2012-01-08,17,23,5,36,M, 
949,2012-01-08,17,23,29,1,M, 
950,2012-01-08,17,23,45,51,M, 
951,2012-01-08,17,26,5,90,M, 
952,2012-01-08,17,26,45,67,M, 
953,2012-01-08,17,31,9,113,M, 
954,2012-01-08,17,31,45,110,M, 
955,2012-01-08,17,34,9,90,M, 
956,2012-01-08,17,34,45,123,M, 
957,2012-01-08,17,34,52,2,M, 
958,2012-01-08,18,36,9,66, 4,TSRA FG+ BR HZ
959,2012-01-08,18,36,30,2, 4,TSRA FG+ BR HZ
960,2012-01-08,18,36,44,98, 4,TSRA FG+ BR HZ
961,2012-01-08,19,30,16,72, 9, 
962,2012-01-08,19,30,44,317, 9, 
963,2012-01-08,19,30,49,1, 9, 
964,2012-01-08,19,30,65,1, 9, 
965,2012-01-08,20,17,9,156,M,RA BR HZ VCTS
966,2012-01-08,20,17,37,99,M,RA BR HZ VCTS
967,2012-01-08,20,17,48,172,M,RA BR HZ VCTS
968,2012-01-09,1,1,9,50,M, 
969,2012-01-09,1,1,28,1,M, 
970,2012-01-09,1,1,51,1,M, 
971,2012-01-09,2,16,16,37, 6, 
972,2012-01-09,2,16,25,135, 6, 
973,2012-01-09,3,21,5,51, 4, 
974,2012-01-09,3,21,44,83, 4, 
975,2012-01-09,3,21,91,1, 4, 
976,2012-01-09,3,29,8,26, 4, 
977,2012-01-09,3,29,41,25, 4, 
978,2012-01-09,3,29,45,63, 4, 
979,2012-01-09,3,29,56,1, 4, 
980,2012-01-09,3,33,9,157, 4, 
981,2012-01-09,3,33,44,166, 4, 
982,2012-01-09,3,33,92,2, 4, 
983,2012-01-09,4,8,5,29,-1,RA BR
984,2012-01-09,4,8,23,6,-1,RA BR
985,2012-01-09,4,8,59,4,-1,RA BR
986,2012-01-09,6,7,5,133, 2,TSRA RA DZ BR
987,2012-01-09,6,7,23,17, 2,TSRA RA DZ BR
988,2012-01-09,6,7,93,4, 2,TSRA RA DZ BR
989,2012-01-09,6,13,5,116, 2,TSRA RA DZ BR
990,2012-01-09,6,13,36,103, 2,TSRA RA DZ BR
991,2012-01-09,6,13,46,3, 2,TSRA RA DZ BR
992,2012-01-09,7,3,5,82,M, 
993,2012-01-09,7,3,45,89,M, 
994,2012-01-09,7,20,5,52,M, 
995,2012-01-09,7,20,41,24,M, 
996,2012-01-09,7,20,74,9,M, 
997,2012-01-09,7,28,5,28,M, 
998,2012-01-09,7,28,35,2,M, 
999,2012-01-09,7,28,45,49,M, 
1000,2012-01-09,8,39,9,3,M,TSRA RA DZ BR VCTS
1001,2012-01-09,8,39,36,8,M,TSRA RA DZ BR VCTS
1002,2012-01-09,9,4,9,85,M, 
1003,2012-01-09,9,4,27,8,M, 
1004,2012-01-09,9,24,6,109,M, 
1005,2012-01-09,9,24,43,91,M, 
1006,2012-01-09,9,24,76,1,M, 
1007,2012-01-09,10,11,9,22,M,BR
1008,2012-01-09,10,11,61,1,M,BR
1009,2012-01-09,10,11,68,44,M,BR
1010,2012-01-09,10,22,9,112,M,BR
1011,2012-01-09,10,22,68,46,M,BR
1012,2012-01-09,10,22,93,4,M,BR
1013,2012-01-09,10,27,9,50,M,BR
1014,2012-01-09,10,27,68,64,M,BR
1015,2012-01-09,10,27,80,1,M,BR
1016,2012-01-09,10,27,93,12,M,BR
1017,2012-01-09,11,12,16,40, 8,FG BR
1018,2012-01-09,11,12,37,25, 8,FG BR
1019,2012-01-09,11,43,16,69, 8,FG BR
1020,2012-01-09,11,43,37,21, 8,FG BR
1021,2012-01-09,11,43,73,1, 8,FG BR
1022,2012-01-09,12,5,16,49,M,FG+ BR
1023,2012-01-09,12,5,20,1,M,FG+ BR
1024,2012-01-09,12,5,32,7,M,FG+ BR
1025,2012-01-09,12,5,37,21,M,FG+ BR
1026,2012-01-09,12,10,5,40,M,FG+ BR
1027,2012-01-09,12,10,21,1,M,FG+ BR
1028,2012-01-09,12,10,37,31,M,FG+ BR
1029,2012-01-09,12,10,86,1,M,FG+ BR
1030,2012-01-09,12,41,16,82,M,FG+ BR
1031,2012-01-09,12,41,61,4,M,FG+ BR
1032,2012-01-09,12,41,68,59,M,FG+ BR
1033,2012-01-09,12,44,5,68,M,FG+ BR
1034,2012-01-09,12,44,62,2,M,FG+ BR
1035,2012-01-09,12,44,68,42,M,FG+ BR
1036,2012-01-09,13,15,5,111,M, 
1037,2012-01-09,13,15,17,3,M, 
1038,2012-01-09,13,15,45,111,M, 
1039,2012-01-09,13,15,61,1,M, 
1040,2012-01-09,13,25,9,164,M, 
1041,2012-01-09,13,25,45,132,M, 
1042,2012-01-09,13,25,81,11,M, 
1043,2012-01-09,13,32,9,54,M, 
1044,2012-01-09,13,32,45,57,M, 
1045,2012-01-09,13,37,5,94,M, 
1046,2012-01-09,13,37,45,51,M, 
1047,2012-01-09,13,37,53,1,M, 
1048,2012-01-09,13,40,5,63,M, 
1049,2012-01-09,13,40,45,72,M, 
1050,2012-01-09,14,2,5,53, 6, 
1051,2012-01-09,14,2,44,99, 6, 
1052,2012-01-09,14,6,9,56, 6, 
1053,2012-01-09,14,6,45,42, 6, 
1054,2012-01-09,14,38,9,37, 6, 
1055,2012-01-09,14,38,45,76, 6, 
1056,2012-01-09,14,42,5,19, 6, 
1057,2012-01-09,14,42,45,69, 6, 
1058,2012-01-09,14,42,82,1, 6, 
1059,2012-01-09,15,19,16,12, 5, 
1060,2012-01-09,15,19,69,1, 5, 
1061,2012-01-09,15,19,83,8, 5, 
1062,2012-01-09,16,14,9,13,M, 
1063,2012-01-09,16,14,70,2,M, 
1064,2012-01-09,16,45,9,20,M, 
1065,2012-01-09,17,9,5,57,M, 
1066,2012-01-09,17,9,45,89,M, 
1067,2012-01-09,17,18,5,35,M, 
1068,2012-01-09,17,18,37,5,M, 
1069,2012-01-09,17,23,5,31,M, 
1070,2012-01-09,17,23,45,37,M, 
1071,2012-01-09,17,26,5,51,M, 
1072,2012-01-09,17,26,45,37,M, 
1073,2012-01-09,17,31,9,41,M, 
1074,2012-01-09,17,31,45,15,M, 
1075,2012-01-09,17,34,9,56,M, 
1076,2012-01-09,17,34,31,2,M, 
1077,2012-01-09,17,34,45,94,M, 
1078,2012-01-09,18,36,9,86, 3,TSRA RA BR
1079,2012-01-09,18,36,30,1, 3,TSRA RA BR
1080,2012-01-09,18,36,44,89, 3,TSRA RA BR
1081,2012-01-09,19,30,16,53,16, 
1082,2012-01-09,19,30,44,310,16, 
1083,2012-01-09,20,17,9,288,M,RA BR VCTS
1084,2012-01-09,20,17,37,78,M,RA BR VCTS
1085,2012-01-09,20,17,48,118,M,RA BR VCTS
1086,2012-01-09,20,17,71,2,M,RA BR VCTS
1087,2012-01-10,1,1,9,25,M, 
1088,2012-01-10,2,16,16,53, 9,SN
1089,2012-01-10,2,16,25,163, 9,SN
1090,2012-01-10,3,21,5,68, 5, 
1091,2012-01-10,3,21,44,85, 5, 
1092,2012-01-10,3,21,91,3, 5, 
1093,2012-01-10,3,29,8,64, 5, 
1094,2012-01-10,3,29,41,40, 5, 
1095,2012-01-10,3,29,45,105, 5, 
1096,2012-01-10,3,33,9,326, 5, 
1097,2012-01-10,3,33,44,388, 5, 
1098,2012-01-10,3,33,92,1, 5, 
1099,2012-01-10,4,8,5,74,-1, 
1100,2012-01-10,4,8,23,8,-1, 
1101,2012-01-10,6,7,5,148,-1, 
1102,2012-01-10,6,7,7,4,-1, 
1103,2012-01-10,6,7,23,13,-1, 
1104,2012-01-10,6,13,5,136,-1, 
1105,2012-01-10,6,13,36,75,-1, 
1106,2012-01-10,6,13,93,5,-1, 
1107,2012-01-10,7,3,5,95,M,RA
1108,2012-01-10,7,3,45,97,M,RA
1109,2012-01-10,7,3,93,8,M,RA
1110,2012-01-10,7,20,5,244,M,RA
1111,2012-01-10,7,20,41,36,M,RA
1112,2012-01-10,7,20,74,2,M,RA
1113,2012-01-10,7,28,5,77,M,RA
1114,2012-01-10,7,28,45,69,M,RA
1115,2012-01-10,8,39,9,2,M, 
1116,2012-01-10,8,39,36,9,M, 
1117,2012-01-10,9,4,9,57,M,BR
1118,2012-01-10,9,4,27,5,M,BR
1119,2012-01-10,9,24,6,13,M,BR
1120,2012-01-10,9,24,43,74,M,BR
1121,2012-01-10,10,11,9,31,M,RA BR HZ
1122,2012-01-10,10,11,61,1,M,RA BR HZ
1123,2012-01-10,10,11,68,20,M,RA BR HZ
1124,2012-01-10,10,11,86,1,M,RA BR HZ
1125,2012-01-10,10,22,9,156,M,RA BR HZ
1126,2012-01-10,10,22,68,53,M,RA BR HZ
1127,2012-01-10,10,27,21,2,M,RA BR HZ
1128,2012-01-10,10,27,68,62,M,RA BR HZ
1129,2012-01-10,10,27,93,4,M,RA BR HZ
1130,2012-01-10,11,12,16,33, 9,BR
1131,2012-01-10,11,12,37,25, 9,BR
1132,2012-01-10,11,12,86,1, 9,BR
1133,2012-01-10,11,12,93,2, 9,BR
1134,2012-01-10,11,43,16,65, 9,BR
1135,2012-01-10,11,43,37,23, 9,BR
1136,2012-01-10,12,5,16,52,M,BR
1137,2012-01-10,12,5,20,1,M,BR
1138,2012-01-10,12,5,37,14,M,BR
1139,2012-01-10,12,5,93,2,M,BR
1140,2012-01-10,12,10,5,56,M,BR
1141,2012-01-10,12,10,21,1,M,BR
1142,2012-01-10,12,10,37,24,M,BR
1143,2012-01-10,12,41,16,82,M,BR
1144,2012-01-10,12,41,61,4,M,BR
1145,2012-01-10,12,41,68,79,M,BR
1146,2012-01-10,12,41,86,1,M,BR
1147,2012-01-10,12,44,5,47,M,BR
1148,2012-01-10,12,44,62,2,M,BR
1149,2012-01-10,12,44,68,61,M,BR
1150,2012-01-10,13,15,5,81,M, 
1151,2012-01-10,13,15,45,78,M, 
1152,2012-01-10,13,15,61,3,M, 
1153,2012-01-10,13,25,9,18,M, 
1154,2012-01-10,13,25,45,115,M, 
1155,2012-01-10,13,25,81,17,M, 
1156,2012-01-10,13,32,9,76,M, 
1157,2012-01-10,13,32,45,56,M, 
1158,2012-01-10,13,37,5,58,M, 
1159,2012-01-10,13,37,45,39,M, 
1160,2012-01-10,13,40,5,67,M, 
1161,2012-01-10,13,40,45,45,M, 
1162,2012-01-10,13,40,51,5,M, 
1163,2012-01-10,14,2,5,267, 6,RA
1164,2012-01-10,14,2,44,184, 6,RA
1165,2012-01-10,14,2,85,1, 6,RA
1166,2012-01-10,14,2,93,1, 6,RA
1167,2012-01-10,14,6,9,77, 6,RA
1168,2012-01-10,14,6,45,45, 6,RA
1169,2012-01-10,14,38,9,185, 6,RA
1170,2012-01-10,14,38,45,125, 6,RA
1171,2012-01-10,14,42,5,119, 6,RA
1172,2012-01-10,14,42,45,105, 6,RA
1173,2012-01-10,14,42,82,3, 6,RA
1174,2012-01-10,15,19,16,13,13, 
1175,2012-01-10,15,19,83,2,13, 
1176,2012-01-10,16,14,9,5,M,SN BR
1177,2012-01-10,16,14,25,15,M,SN BR
1178,2012-01-10,17,9,5,101,M, 
1179,2012-01-10,17,9,45,73,M, 
1180,2012-01-10,17,18,5,23,M, 
1181,2012-01-10,17,18,37,8,M, 
1182,2012-01-10,17,23,5,47,M, 
1183,2012-01-10,17,23,45,26,M, 
1184,2012-01-10,17,26,5,93,M, 
1185,2012-01-10,17,26,45,50,M, 
1186,2012-01-10,17,31,9,83,M, 
1187,2012-01-10,17,31,45,37,M, 
1188,2012-01-10,17,34,9,24,M, 
1189,2012-01-10,17,34,31,1,M, 
1190,2012-01-10,17,34,45,142,M, 
1191,2012-01-10,17,34,52,2,M, 
1192,2012-01-10,18,36,9,75,-1,TS TSRA RA DZ BR
1193,2012-01-10,18,36,30,5,-1,TS TSRA RA DZ BR
1194,2012-01-10,18,36,44,97,-1,TS TSRA RA DZ BR
1195,2012-01-10,19,30,16,46,17, 
1196,2012-01-10,19,30,44,191,17, 
1197,2012-01-10,19,30,49,2,17, 
1198,2012-01-10,20,17,9,179,M,TSRA RA BR
1199,2012-01-10,20,17,37,75,M,TSRA RA BR
1200,2012-01-10,20,17,48,118,M,TSRA RA BR
1201,2012-01-10,20,17,71,1,M,TSRA RA BR
1202,2012-01-11,1,1,9,26,M, 
1203,2012-01-11,1,1,28,1,M, 
1204,2012-01-11,1,1,40,4,M, 
1205,2012-01-11,1,1,51,3,M, 
1206,2012-01-11,2,16,16,51, 9, 
1207,2012-01-11,2,16,25,208, 9, 
1208,2012-01-11,3,21,5,38, 9,SN BR
1209,2012-01-11,3,21,44,83, 9,SN BR
1210,2012-01-11,3,29,8,13, 9,SN BR
1211,2012-01-11,3,29,41,23, 9,SN BR
1212,2012-01-11,3,29,45,71, 9,SN BR
1213,2012-01-11,3,29,56,1, 9,SN BR
1214,2012-01-11,3,33,9,97, 9,SN BR
1215,2012-01-11,3,33,44,210, 9,SN BR
1216,2012-01-11,3,33,92,3, 9,SN BR
1217,2012-01-11,4,8,5,61, 7, 
1218,2012-01-11,4,8,23,9, 7, 
1219,2012-01-11,4,8,59,1, 7, 
1220,2012-01-11,6,7,5,54, 4, 
1221,2012-01-11,6,7,7,6, 4, 
1222,2012-01-11,6,7,23,8, 4, 
1223,2012-01-11,6,13,5,125, 4, 
1224,2012-01-11,6,13,36,92, 4, 
1225,2012-01-11,6,13,46,3, 4, 
1226,2012-01-11,6,13,93,2, 4, 
